Questions,Correct,A,B,C,D
"In Song of Susannah, Susannah is pregnant with whose baby?", Roland,Roland,Eddie,Oy,Jake
"Song of Susannah takes place mostly in our world, in New York and which other US State?", Maine,Maine,Colorado,Illinois,Maryland
"Once born, the child carried by Susannah/Mia was called what?", Mordred,Stephen,Arthur,Mordred,Galahad
Jake and Father Callahan travel to New York of 1999 and store the Wizards Glass known as Black Thirteen in a deposit box under which famous building?, World Trade Center,World Trade Center,Chrysler Building,Empire State Building,Trump World Tower
"In Song of Susannah, Roland and Eddie travel to New York of 1977 in an attempt to buy a plot of land from which man?"," Calvin Tower, a bookstore owner","John Cullum, a retired businessman","Enrico Balazar, a gangster","Calvin Tower, a bookstore owner","Jack Andolini, a gangster"
"While in Maine, Roland and Eddie hear that they are near the home of the author Stephen King, a name that interests them because of the link with which book in their possession?", Salems Lot,The Stand,Desperation,Salems Lot,Hearts in Atlantis
"When he meets Stephen King, Roland the gunslinger hypnotises him.  What does Roland use to hypnotise people?", A bullet,A bullet,A pendant in the shape of an eye,A watch,A pendulum
"While he has Stephen King hypnotised, Roland implants an instruction in the authors mind, what is it?", To continue writing the Dark Tower series of novels,To collect a package from a location in New York City,To write an epic poem about Susan Delgado,To read Charlie the Choo-Choo,To continue writing the Dark Tower series of novels
"Jake and Father Callahan attempt to rescue Susannah from a restaurant in New York, where she is being held by the soldiers of The Crimson King. What is the name of the restaurant?", The Dixie Pig,The Manhattan Restaurant of The Mind,The Dixie Pig,The Tower View,Mystic Pizza
"Susannah had left a scrimshaw ornament behind before she was taken into the restaurant, which gave Jake and Father Callahan hope when they found it.  What animal shape had the scrimshaw been carved into?", Turtle,Bear,Crow,Turtle,Billy-Bumbler
Where was Edgar Allan Poe born?, Massachusetts,England,Italy,Virginia,Massachusetts
What was Edgar Allan Poes first poem to be published?, The Raven,The Raven,Eldorado,The Haunted Palace,A Dream Within A Dream
What branch of the military did Edgar Allan Poe enlist in?, US Army,Marines,Air Force,Coast Guard,US Army
What was Edgar Allan Poes only completed novel?, The Narrative of Arthur Gordon Pym of Nantucket,The Balloon Hoax,The Narrative of Arthur Gordon Pym of Nantucket,Eureka: A Pose Poem,The Philosophy of Composition
Which of the following poems was not written by Edgar Allan Poe?, I Carry Your Heart With Me,I Carry Your Heart With Me,Annabel Lee,The Raven,The City In The Sea
At what age did Edgar Allan Poe die?, 40,60,30,80,40
What was the name of Edgar Allan Poes last book to be published?, Eureka,Eureka,The Masque of the Red Death,The Pit and the Pendulum,Berenice
What is the name of the main characters daemon in the novel The Golden Compass?, Pantalaimon,Prantolemon,Pantalaimon,Prentaleman,Pancedelamon
What is the mysterious substance that is being researched in the North by Lord Asriel in Phillip Pullmans book The Golden Compass?, Dust,Dust,Fairy Blood,Smoke,Glimmer
"In the book The Golden Compass, who is the main characters best friend that turns up missing?", Roger,Roger,Tony,Iorek,Billy
"In The Golden Compass, what is Lyras daemons favorite form to sleep in?", Ermine,Canary,Tiny Lion,Ermine,Moth
"In the novel The Golden Compass, what do the storytellers call those on the General Oblation Board?", Gobblers,The Skraelings,Gobblers,Panserbjorne,Oblates
Who is Lyras uncle in Philip Pullmans novel The Golden Compass?, Lord Asriel,Lord Asriel,The Librarian,Tony Makarios,The Master
"In Clive Barkers book Weaveworld, what is the name of the magical world which lies woven within a rug?", The Fugue,The Fugue,The Scourge,The Kingdom,The Ararat
"The novel Weaveworld was made into a comic series in 1991, published by which comic house?", Epic Comics,Marvel Comics,Crossgen Comics,Epic Comics,D C Comics
What is the name of the magic sea in the book The Great and Secret Show?, Quiddity,Ataraxia,Quiddity,Aquaratine,Meritania
"Complete the title of this Clive Barker novel, written as a fable for children: The Thief of _________.", Always,Time,England,Baghdad,Always
Which Clive Barker novel tells a Hollywood ghost story?, Coldheart Canyon,Absolute Midnight,Everville,Tortured Souls,Coldheart Canyon
"Which surly, jaded denizen of Ankh-Morpork, depicted by Terry Pratchett, is Commander of the Night Watch?", Samuel Vimes,Fred Colon,Samuel Vimes,Mustrum Ridcully,Lord Vetinari
Which one of these is not a guild from the fictional city of Ankh-Morpork?, Sewer Workers Guild,Sewer Workers Guild,Seamstresses Guild,Assassins Guild,Fools Guild
"What popular musical was parodied by Terry Pratchetts 18th Discworld book, Maskerade?", The Phantom of the Opera,Oklahoma,Cats,The Sound of Music,The Phantom of the Opera
How many books of the Discworld series were published prior to 2007?, 35,35,30,29,32
What pen name did Isaac Asimov use for his science fiction series for teenagers titled Lucky Starr?, Paul French,Paul French,Ivan Efremov,Richard Philips,John Riverside
Isaac Asimov and these other two writers were considered the Big Three science-fiction writers during Asimovs lifetime., Robert A. Heinlein and Arthur C. Clarke,Robert Heinlein and Frank Herbert,Robert A. Heinlein and Arthur C. Clarke,H. G. Wells and Arthur C Clarke,Frank Herbert and H.G. Wells
Which of these series was not written by Isaac Asimov?, Dune series,Foundation series,Dune series,Galactic Empire series,Robot series
Isaac Asimov suffered from which of the following disorders?, fear of flying,fear of flying,claustrophobia,Frankenstein complex,agyrophobia
Which of these entries from the Oxford English dictionary is not a word created by Isaac Asimov?, cyberspace,robotics,cyberspace,positronic,psychohistory
What was the name of the first science fiction short story Isaac Asimov wrote?, Cosmic Corkscrew,Robbie,Liar!,Marooned Off Vesta,Cosmic Corkscrew
Which of these is not a science fiction novel co-written by Isaac Asimov and Robert Silverberg?, The Shrouded Planet,The Ugly Little Boy,Nightfall,The Shrouded Planet,The Positronic Man
In what genre of literature other than science fiction did Isaac Asimov write?, mystery,mystery,biography,historical fiction,horror
"This book penned by Isaac Asimov won the Hugo (1972), Nebula (1973) and Locus (1973) Awards for best science fiction novel.", The Gods Themselves,The Caves of Steel,The Gods Themselves,The End of Eternity,Nemesis
What is the full name of English writer Terry Pratchett born in 1948?, Terence David John Pratchett,Terry Joseph Pratchett,Terence Joseph Elias Pratchett,Terrance Dewar John Pratchett,Terence David John Pratchett
"What was the title of Terry Pratchetts first published work, a short story printed in his school magazine?", The Hades Business,Night Dweller,Mort,The Carpet People,The Hades Business
Which of these books by Terry Pratchett does not belong to his Discworld series?, The Unadulterated Cat,Feet of Clay,Guards! Guards!,The Unadulterated Cat,Equal Rites
What is fantasy writer Terry Pratchetts astrological sign?, Taurus,Sagittarius,Libra,Leo,Taurus
"In Terry Pratchetts Discworld series, the lines of what  character are usually  typed in capital letters?", Death,Samuel Vimes,Death,Magrat Garlick,Rincewind
When was Terry Pratchett appointed an Officer of the Order of the British Empire for services to literature?, 1998,1998,Never.,1963,2001
Which of these four books of Terry Pratchetts Discworld series was published first?, The Colour of Magic,Soul Music,Pyramids,The Colour of Magic,Reaper Man
"Terry Pratchett supports this organization in many ways, one of which is fundraising by auctions where people bid money in order to get a Discworld character named after them in the writers next book.", The Orangutan Foundation,Save the Newchurch Guinea Pigs,The Great Ape Project,The Shark Trust Organization,The Orangutan Foundation
Which British artist worked on the UK covers of Terry Pratchetts books of the Discworld series until 2001?, Josh Kirby,Frank Frazetta,Josh Kirby,Harry Clarke,Norman Rockwell
"What is the name of writer Terry Pratchetts daughter, born in 1976?", Rhianna,Mariah,Rhianna,Joan,Dorothy
How did Bilbo Baggins come across the One Ring in the novel The Fellowship of the Ring?," When he gets lost in the goblins cave, he finds it in the dirt.",Gollum gives it to him after their riddles.,"When he gets lost in the goblins cave, he finds it in the dirt.",Thorin Oakenshield gave it to him as a gift after the Battle of Five Armies.,He found it in the dragons lair during his journey.
Which character helped Frodo and Sam rescue Merry and Pippin from the trees?, Tom Bombadil,Beorn,Bard the Bowman,Barliman Butterbur,Tom Bombadil
What gift did Lady Galadriel give to Samwise Gamgee in The Fellowship of the Ring?, A wooden box with a silver rune,Three hairs from her golden head,Lembas bread,A wooden box with a silver rune,A dagger
"In the Topper novels by Thorne Smith, who is Cosmo Topper?", A banker,A banker,An undertaker,A ghost,An accountant
Which of these best describes the plot line of the novel Turnabout by Thorne Smith?, The husband and wifes bodies are magically interchanged.,A voodoo witch places a curse on a vain young man.,The husband and wifes bodies are magically interchanged.,A skeleton is returned to life.,A 17th century witch is transported to the 20th Century.
"In the novel The Glorious Pool by Thorne Smith, what happens to the middle-aged man, his wife, and his mistress?", They become young again.,They are made invisible by an alien.,"They are turned into a lion, a monkey and a donkey.",They become young again.,They die and become spirits.
The protagonist of which Thorne Smith novel has the ability to turn statues into living people?, The Night Life of the Gods,The Glorious Pool,The Night Life of the Gods,Rain in the Doorway,Skin and Bones
"In the novel The Bishops Jaegers by Thorne Smith, what are the jaegers?", Underwear,Animals,Paintings,Underwear,Communion wafers
Which of these is the most accurate description of plot line of Thorne Smiths novel Passionate Witch?, A 17th Century witch is transported into the 20th Century.,A witch is reborn as a man who seeks revenge on those who killed him.,A 17th Century witch is transported into the 20th Century.,A curse by a witch follows a elderly couple through life.,A living statue of Aphrodite complicates the life of a mild-mannered accountant.
In Night life of the Gods by Thorne Smith what object is responsible for the transformations that occur throughout the story?, A ring,A ring,A magic amulet,A voodoo doll,A magic wand
In which novel by Thorne Smith do all the main characters end up in court before a totally befuddled judge?, all of these,Nightlife of the Gods,Topper,The Glorious Pool,all of these
The main character of which novel by Thorne Smith is turned into a skeleton?, Skin and Bones,Skin and Bones,Bats in the Belfry,Topper Takes a Trip,Did She Fall?
