Questions,Correct,A,B,C,D
What is the name of the popular coffee that is cultivated on the island of Hawaii?, Kona coffee,Hijaua coffee,Hai coffee,Kona coffee,Masau coffee
"What type of food is the Filipino meal Halo-halo, also very popular on the island of Hawaii?", Dessert,Chicken with vegetables,Appetizer,Dessert,Soup
The juice of what fruit is used in the preparation of the very popular cocktail Blue Hawaii?, Pineapple,Watermelon,Coconut,Lychee,Pineapple
"This landlocked province of the Philippines borders Ilocos Norte, Ilocos Sur, Apayao, Kalinga and Moutain Province. Its capital is Bangued.", Abra,Tabuk,Abra,Vigan,Ifugao
"This landlocked province, located in the Central Luzon region, is often referred to as the “Rice Granary of the Philippines”.", Nueva Ecija,Nueva Vizcaya,Nueva Ecija,Aurora,Negros
"In 1942, this province of the Philippines, which used to be a territory of the vast Cagayan Valley, was occupied by Japanese troops.", Nueva Vizcaya,Camiguin,Misamis,Nueva Vizcaya,Aurora
"This disputed territory is a Malaysian state, located on the island of Borneo.", Sabah,Spartly Islands,Sarawak,Benham Rise,Sabah
"This disputed area is a group of islands and reefs, located between the Macclesfield Bank and Luzon, Philippines in the South China Sea.", Scarborough Shoal,Scarborough Shoal,Spartly Islands,Sabah,Sarawak
This extinct volcanic ridge is in the western Philippine Sea., Benham Rise,Province of Benham,Philippine Submerged Territory,Benham Rise,Benham Island
"This province of the Philippines borders Nueva Ecija, Quirino, Isabela, Quezon, Bulacan and Nueva Ecija.", Aurora,Camiguin,Batanes,Aurora,Camarines Norte
What kind of reptile is a national symbol of Cuba?, Crocodile,Turtle,Lizard,Snake,Crocodile
What is the national animal of Egypt?, Eagle,Cobra,Crocodile,Lion,Eagle
What domestic animal is the national symbol of the Isle of Man?, Cat,Cat,Cow,Dog,Sheep
"What dog breed is one of the symbols of Mexico, and is named after a Mexican state?", Chihuahua,All of these,Chihuahua,Cao da Serra de Aires,Bruno Jura Hound
What large feline is the national animal of Romania?, Lynx,Lion,Leopard,Lynx,Puma
What large mammal is one of the national symbols of the Peoples Republic of China?, Giant Panda,All of these,Yak,Giant Panda,Bengal Tiger
What lemur species endemic to Madagascar is the national symbol of the country?, Ring-tailed Lemur,Gray Slender Loris,Ring-tailed Lemur,Aye-aye,Brown Greater Galago
"The common elk, also called an European moose, is a national symbol of this European country.", Norway,Denmark,Iceland,Norway,Finland
"What bird, endemic to Africa, is depicted on the coats of arms of Sudan and the Republic of South Africa?", Secretary Bird,Secretary Bird,Great Frigatebird,African Penguin,Ostrich
Which of these animals is a national symbol of the Bahamas?, All of these,Marlin,All of these,Orca,Flamingo
What is the name of the capital city of the U.S. state of Oregon?, Salem,Portland,Boise,Salem,Carson City
Which of these is a nickname of the U.S. state of Oregon?, Beaver State,Beaver State,Sooner State,All of these,Buckeye State
What is the official state beverage of the U.S. state of Oregon?, Milk,Milk,Coffee,Tomato juice,Water
This Oscar-winning movie was set and filmed in the U.S. state of Oregon., One Flew Over the Cuckoos Nest,Driving Miss Daisy,The Silence of the Lambs,One Flew Over the Cuckoos Nest,Rain Man
What is the official state fruit of the U.S. state of Oregon?, Pear,Pear,Raspberry,Prune,Apple
What river makes up a large part of the northern border of the U.S. state of Oregon?, Columbia River,Molalla River,Columbia River,Sandy River,Snake River
"In what sport does the Portland Trail Blazers team from Oregon, USA, compete?", Basketball,Baseball,Soccer,Ice hockey,Basketball
What is the name of the capital and largest city of the US state of Mississippi?, Jackson,Jackson,Montgomery,Baton Rouge,Nashville
Which of these celebrities was born in the US state of Mississippi?, Oprah Winfrey,Oprah Winfrey,Dustin Hoffman,Denzel Washington,Jane Fonda
The character portrayed by this actress wins the title Miss Mississippi in the 1952 movie Were Not Married., Marilyn Monroe,Katharine Hepburn,Ginger Rogers,Marilyn Monroe,Audrey Hepburn
"What incident, involving US President Theodore Roosevelt, happened in Sharkey County, Mississippi in 1902, ?", He spared the life of a bear.,"He ate a whole raw chicken to win a a bet, and got sick.",He was shot.,He spared the life of a bear.,He marred his wife there.
What is the official beverage of the US state of Mississippi?, Milk,Cocoa,Coffee,Lemonade,Milk
Which of these is one of the nicknames of the state of Mississippi?, The Hospitality State,The Sooner State,The Land of Opportunity,The Natural State,The Hospitality State
What does the name of the US state of Mississippi mean?, Great River,Frothy River,Fast River,Great River,Black River
"In 1966, the US state of Mississippi was the last of all the states to do the following.", Repeal alcohol prohibition,Repeal alcohol prohibition,All of these,Legalize marriage of citizens under 21,Come out with a law on private property
What is the official flower and one of the symbols of the US state of Mississippi?, Magnolia,Rose,Lily,Orange blossom,Magnolia
In what sport is the Mississippi Braves team competing?, Baseball,Baseball,Soccer,Hockey,Rugby
What is the official state snack food of the U.S. state of Illinois?, Popcorn,Popcorn,Biscuits,Potato chips,Muffins
What is the official musical instrument of the U.S. state of Louisiana?, Diatonic accordion,Trombone,Pipe organ,Fiddle,Diatonic accordion
What is the official state gemstone of the U.S. state of Arkansas?, Diamond,Jade,Diamond,Ruby,Turquoise
Which U.S. state has adopted the praying mantis for its state insect?, Connecticut,Kansas,Connecticut,New Hampshire,Kentucky
What is the official state beverage of the U.S. state of Ohio?, Tomato juice,Orange juice,Tomato juice,Black coffee,Red wine
What is the official state dance of the U.S. state of Pennsylvania?, Polka,Clogging,Charleston,Square Dance,Polka
Rodeo is the official state sport of this U.S. state., All of these,All of these,Wyoming,South Dakota,Texas
What is the state reptile of the U.S. state of Hawaii?, Gold dust day gecko,Garter snake,Horned lizard,Eastern Box Turtle,Gold dust day gecko
The Etch a Sketch is the official state game of this U.S. state., Kansas,New York,Iowa,Georgia,Kansas
Which U.S. state has adopted the Saguaro Cactus blossom for its official flower?, Arizona,Idaho,New Mexico,Arizona,Wyoming
What is the meaning of the name of the U.S. state of Nevada in Spanish?, Snowfall,Valley,River mouth,Snowfall,Thick forest
What is the state animal of the U.S. state of Nevada?, Sheep,Bear,Wolf,Sheep,Gopher
What nickname has been given to the U.S. state of Nevada?, Silver State,Silver State,Bear State,Golden State,Beaver State
What is the name of the capital city of the U.S. state of Nevada?, Carson City,Elko,Carson City,Las Vegas,Reno
Which of the following statements is true about the U.S. state of Nevada?, It is the most arid of all states in the country.,All of these,It is the second most populous state.,It is the most arid of all states in the country.,It is the third-largest of all U.S. states.
Which of the following is quite easy to obtain in the U.S. state of Nevada by law?, Divorce,Divorce,Adoption,Drugs,Exotic pets
What is the title of the state song of the U.S. state of Nevada?, Home Means Nevada,Sands of Nevada,Nevada,Home Means Nevada,Battle Born
Which of the following was banned in Nevada through the Nevada Clean Indoor Air Act of?, Smoking in certain public places,Using aerosol air fresheners,All of these,Breaking wind indoors,Smoking in certain public places
What are the colors of the national flag of Germany?," Black, red and gold","Green, red and white","Black, red and gold","White, red and black","Black, gold and blue"
What is the name of the capital and largest city in Germany?, Berlin,Dusseldorf,Munich,Berlin,Hamburg
Germany is known as the country having probably the highest number of these establishments in the world., Zoos,Hospitals,Universities,Kindergartens,Zoos
What is the largest religious group within Germany according to the 2006 census?, Protestants,Muslims,Roman Catholics,Eastern Orthodox Christians,Protestants
What type of government does Germany have?, Federal parliamentary republic,Parliamentary monarchy,Constitutional monarchy,Federal parliamentary republic,Presidential republic
"What is the title of the national anthem of Germany, adopted in 1922?", The Song of Germany,The Song of Germany,March of the Republic,Beautiful Fatherland,National Anthem
According to a popular theory on the origin of Germanys name it has this meaning., All of these,Spear,Neighbor,Battle cry,All of these
What is the official language adopted by the German government?, German,German and English,German and Danish,German and Austrian,German
Which of these legendary composers was German?, All of these,Ludwig van Beethoven,Johann Sebastian Bach,All of these,Richard Wagner
In what country did the recipe for the popular German chocolate cake originate?, USA,Austria,Germany,France,USA
In this country Christmas is celebrated during the summer holiday season., Australia,Austria,Holland,Australia,Mexico
In this country the Christmas period is generally referred to as Navidad., Spain,France,Greece,Spain,Belgium
Greenland became an autonomous administrative division of this European country in 1979., Denmark,Finland,Denmark,Iceland,Norway
What is the name of the capital and largest city of Greenland?, Nuuk,Helsinki,Oslo,Nuuk,Reykjavik
What animal is depicted on the national coat of arms of Greenland?, Polar bear,Moose,Eagle,Polar bear,Snow fox
Which of these statements about the island of Greenland is true?, None of these,"Geographically, it is part of Europe.",None of these,It is the second least densely populated country in the world.,It is the second-largest island on the planet.
