Questions,Correct,A,B,C,D
"In the movie Dirty Dancing, Lisa says there is a pretty view from where?", The 1st Tee,The 2nd Tee,The 1st Tee,The 3rd Tee,The 9th Tee
What car is Robbie saving for in the popular movie Dirty Dancing?, Alpha Romeo,Cadillac,Limo,Mercedes,Alpha Romeo
What does Baby plan to do in the movie Dirty Dancing?, Join the Peace Corps,Join the Peace Corps,Become Miss United States,Some dirty dancing,Train to become a doctor like her father
What is Babys real name in the romance movie Dirty Dancing?, Frances,Francesca,Francine,Frances,Frankie
"Charles Bronson, Claudia Cardinale and Henry Fonda starred in this western movie from 1968.", Once Upon a Time in the West,Once Upon a Time in the West,Butch Cassidy and the Sundance Kid,The Man Who Shot Liberty Valance,The Treasure of the Sierra Madre
"This actor played William Munny the 1992 movie Unforgiven.  William was an old  bounty hunter, who had turned into a widowed pig farmer with two kids.", Clint Eastwood,Rob Campbell,Clint Eastwood,Gene Hackman,Morgan Freeman
Which one of these pairs actor - western movie he has played in is wrong?, Liam Dunn - The Mark of Zorro,Rock Hudson - Gun Fury,Liam Dunn - The Mark of Zorro,Eli Wallach - The Magnificent Seven,Lance Henriksen - Dead Man
"El Dorado stars actors such as James Caan, Robert Mitchum and John Wayne. Shooting of the movie started in late 1965 with the release following in this year.", 1967,1967,1966,1965,1975
"In this movie, John Wayne played the sheriff of a small town, who has to hold in jail the brother of a powerful rancher. The movie was directed by Howard Hawks.", Rio Bravo,The Horse Soldiers,The Man Who Shot Liberty Valance,Rio Bravo,Neath The Arizona Skies
"Toward the end of this movie, the sheriff and a gang of train robbers are shooting at each other on a moving train.  Stuntman Bob Morgan was playing one of the robbers, when suddenly the chains holding some logs together snapped and he was crushed. Morgan was badly injured and almost died.", How the West Was Won,How the West Was Won,Devils Canyon,Gun Fury,The Alamo
Blazing Saddles was a comedy western about  the first Black sheriff in the west. Do you know who played the role of Sheriff Bart?, Cleavon Little,Mel Brooks,Cleavon Little,Pat McCormick,Samuel Jackson
"In the 2004 film, The Notebook, Noah decides to do something insane to grab Allie’s attention. What does he do to make Ally agree to go on a date with him?", He jumps onto the Ferris wheel and hangs from the bars until she agrees to go out with him.,He lays down in the middle of the street and refuses to get up.,He uses a friend of his to arrange a date with Allie at the movies.,He stops the Ferris wheel and keeps her up with him until she agrees to go out with him.,He jumps onto the Ferris wheel and hangs from the bars until she agrees to go out with him.
"In the movie, Allies parents take her away in order to separate her from Noah. What else does Allies mother do to keep the young lovers apart?", She hides the letters Noah sends to Allie.,She threatens Noah and forces him to leave the country.,She hides the letters Noah sends to Allie.,She tells Allie that Noah was killed in the war.,She finds a fiance for Ally.
"In the movie version of The Notebook, while Noah fights in World War II in Europe, his father does something that fascinates and deeply moves Noah. What is it?", His father sells the house so Noah can buy the one he had always wanted.,His father contacts Allie and tells her about the letters Noah has been sending.,His father sells the house so Noah can buy the one he had always wanted.,His father wins a lot of money gambling and sends them to Allie.,His father finds a fiancee for Noah.
"In a scene from The Notebook, Allie suddenly experiences a great shock and faints for what reason?", She sees Noahs picture in front of their dream house in the newspaper.,She sees Noahs picture in front of their dream house in the newspaper.,"She sees Noah with his neighbor, Martha.",Noah shows up in the middle of her wedding.,Her mother reveals to her that she had been hiding the letters Noah wrote.
"In the movie, when the already grown-up Allie is just about to leave Noahs house, he asks her to come the next day because he has something to show her. Where does he take her when she comes back in the morning?", On a boat ride.,To his old house.,On a boat ride.,To the movie they watched 7 years ago.,On a walk along the street they lay on together 7 years ago.
"In the movie The Notebook, when Allies mother comes and takes Allie from Noahs house, the two have a talk as a result of which Allie finds out what?", Her mother had the same impossible love when she was young.,Her mother had the same impossible love when she was young.,Her mother intends to leave her father for her first love.,Her mother does not love her father anymore.,Her mother has been unfaithful to her father.
"The movie, The Notebook is a love story, where an elderly man reads bits and pieces of a love story of two young lovers, to his female companion. It later becomes apparent that the female companion is in fact Allie, who is now suffering from what disease?", Alzheimers Disease,Alzheimers Disease,Aarskog syndrome,Cancer,Obsessive-compulsive disorder
"In the movie, The Notebook, Noah is occasionally shown as an old man, who does what to help Allie overcome her medical condition?", Read a story to her,Take her on a boat ride,Show her pictures,Read a story to her,Take her back to their house
"What happens on the quay in the movie The Notebook, when Allie and Noah return from the boat ride in the heavy rain?", Noah Kisses Allie.,Allie bursts into tears.,Noah jumps off the quay.,Allie kisses Noah.,Noah Kisses Allie.
"In which film did the main character have to get rid of his vices such as smoking, drinking, gambling in order to inherit a large sum of cash?", Easy Money,Brewsters Millions,Heaven Can Wait,Arthur 2-On the Rocks,Easy Money
Which movie was the following tag line used to promote: They figured he was a lazy time wasting slacker. They were right., The Big Lebowski,Deuce Bigalow : Male Gigalo,True Romance,Joe Dirt,The Big Lebowski
Which movie is the following tag line from: EARTH Take a good look. It could be your last., Independence Day,Independence Day,Evolution,Mars Attacks!,Armageddon
Which movie features With great power comes great responsibility. as a tag line?, Spider-Man,Spider-Man,Dare Devil,Superman,Batman
Name the movie which featured the following tag line: Girls like me dont make invitations like this to just anyone!, Pulp Fiction,Pulp Fiction,Kill Bill Vol. 1,Kill Bill Vol. 2,Jackie Brown
A new- and altogether different- screen excitement!!! is the tag line from which movie?, Psycho,Texas Chainsaw Massacre,The Exorcist,Omen,Psycho
The Fight for the Future Begins was the tag line for which movie?, The Matrix,The Matrix,Saving Private Ryan,Lord Of The Rings : Return Of The King,Terminator
"Which movie was the following tag line used to promote: Up is down, black is white, and nothing is what it seems?", Millers Crossing,Barton Fink,Raising Arizona,L.A Confidential,Millers Crossing
Does for rock and roll what The Sound of Music did for hills is the tag line from which movie?, This Is Spinal Tap,The School Of Rock,24hr Party People,Almost Famous,This Is Spinal Tap
Which movie is the following tag line from:  Fear can hold you prisoner. Hope can set you free., The Shawshank Redemption,Bridge On The River Kwai,The Shawshank Redemption,Papillion,Escape From Alcatraz
It only takes one witness to spoil the perfect crime is the tag line from which movie?, Rear Window,North By North West,Vertigo,The Man Who Knew Too Much,Rear Window
In this1990 film Lt. John J. Dunbar is accepted as an honorary member of the Sioux tribe and helps them locate a herd of buffalo., Dances with Wolves,At Play in the Fields of the Lord,Grey Owl,Dances with Wolves,The Worlds Fastest Indian
What movie is famous for its depiction of the Omaha beachhead assault of 1944 in its opening 24 minutes?, Saving Private Ryan,The Thin Red Line,Letters from Iwo Jima,Saving Private Ryan,Full Metal Jacket
"In what 1993 sci-fi movie does Jeff Goldblum portray mathematician and chaos theorist, Dr. Ian Malcolm?", Jurassic Park,Jurassic Park,The Fly,Independence Day,Holy Man
"The director and the lead actor of this 2nd top grossing movie of 1991 share the same first name, Kevin.", Robin Hood: Prince of Thieves,Robin Hood: Prince of Thieves,The Untouchables,The Bodyguard,For Love of the Game
What top grossing movie of 1998 features the daughter of Aerosmiths frontman in the role of Grace Stamper?, Armageddon,Armageddon,Mulan,Shakespeare in Love,The Lord of the Rings: The Fellowship of the Ring
"What movie portrays Oskar, a businessman looking to hire Jews during World War II?", Schindlers List,Crimes and Misdemeanors,The Great Dictator,Driving Miss Daisy,Schindlers List
"What 1997 sci-fi movie featured Agent K and former NYPD officer, Agent J?", Men in Black,Men in Black,The Iron Giant,Independence Day,Titan A.E.
Plastics was the one word career advice given to a befuddled Benjamin Braddock played by Dustin Hoffman in this movie., The Graduate,Midnight Cowboy,The Graduate,Rain Man,Tootsie
Supercalifragilisticexpialidocious is a word used in this film., Mary Poppins,Flubber,Peter Pan,Mary Poppins,Sound of Music
"The setting is a campfire. Gathered around are Captain America, Billy, and the lawyer, George Hanson.  The lawyer looks around and says, Nic-nic-nic. What cult movie are you watching?", Easy Rider,Five Easy Pieces,Reefer Madness,Easy Rider,The Day the World Stood Still
"In Mel Brooks Silent Movie, Non is the only spoken word. Who has the only speaking part in Silent Movie?", Marcel Marceau,Marty Feldman,Marcel Marceau,Mel Brooks,Sid Caesar
In what 1967 movie did the pretty half of the duo announce as an introduction We rob banks?, Bonnie and Clyde,Frankie and Johnny,Harold and Maude,Bonnie and Clyde,Tango and Cash
In what year was the romantic comedy movie Sweet Home Alabama released in theaters?, 2002,1999,2004,2002,2000
"For her role in the movie Sweet Home Alabama, Reese Witherspoon won the Teen Choice Awards for what category?", Choice liplock,Choice actress,Choice liplock,Choice hottie-female,Choice hissy fit
"In the movie Sweet Home Alabama, what problem does the character Malanie Smooter encounter, which prevents her from marrying her fiance Andrew Hennings?", She is still married to Jake.,Andrews mother wants him to wait.,It rains on the wedding day.,Her parents will not give their approval.,She is still married to Jake.
"Which Southern rock musical group originally sang the song Sweet Home Alabama, which is also the theme song to the movie of the same name?", Lynyrd Skynyrd,Molly Hatchet,Chalie Daniels Band,Lynyrd Skynyrd,Alabama
What is the birth name of the star actress in the movie Sweet Home Alabama?, Laura Jeanne Reese Witherspoon,Haley Reese Witherspoon,Mary Andrews,Emma Ann Witherspoon,Laura Jeanne Reese Witherspoon
"In the romantic comedy Sweet Home Alabama, who is the young talented actress that plays the small part of the young Melanie Smooter?", Dakota Fanning,Jamie Spears,Kristen Stewart,Sara Paxton,Dakota Fanning
What is the name of the hound dog in the romantic comedy Sweet Home Alabama?, Bryant,Bryant,Coach,Earl,Bubba
This villain from a 1989 movie is at # 45 in the American Film Institute’s list of the 50 most memorable movie villains., The Joker,The Joker,Venom,Lex Luther,The Riddler
This villain from a 1964 Bond movie ranks #49 on AFIs list of the 50 top villains., Auric Goldfinger,Auric Goldfinger,Dr. No,Blofield,The Russians
"A great dog-hater, this villain ranked # 39 on AFI’s list of the 50 top villains, is one of the three from the list coming from an animated film.", Cruella De Vil,The Queen,Cruella De Vil,The Wicked Witch of the West,Mrs. Danvers
This villain was chosen for position # 33 on the AFI’s list of the top movie villains. He has been in many movies but his appearance in a 1931 movie is regarded as the most memorable., Count Dracula,Frankenstein,The Devil,Count Dracula,The Alien
