Questions,Correct,A,B,C,D
What city did the Seattle Pilots move to?, Milwaukee,Atlanta,San Francisco,Washington,Milwaukee
The Washington Senators moved to this city after the 1971 season., Arlington,El Paso,Arlington,Houston,Dallas
The Washington Senators of 1960 left for which one of these cities?, Minneapolis,Chicago,Minneapolis,Detroit,Milwaukee
Which is the oldest and most prestigious event in the sport of tennis?, Wimbledon,Australian Open,French Open,Wimbledon,US Open
In which city does the Australian Open take place?, Melbourne,Adelaide,Sydney,Melbourne,Canberra
In which year was the Association of Tennis Professionals (ATP) formed?, 1972,1960,1983,1951,1972
Which of these female tennis players has held the longest winning streak?, Martina Navratilova,Margaret Court,Chris Evert,Martina Navratilova,Steffi Graf
Which tennis player won the first Golden Slam in the history of tennis?, Steffi Graf,Martina Navratilova,Steffi Graf,John McEnroe,Pete Sampras
"Which of the tennis players was born in Novi Sad, Yugoslavia (now Vojvodina, Serbia and Montenegro)?", Monica Seles,Ivan Lendl,Martina Navratilova,Monica Seles,Ilie Nastase
"What was the name of the colourful celebration, conducted by the of the offensive players of the St. Louis Rams in the end zone, after scoring a touchdown?", The Bob and Weave,The Bounce,The Bob and Weave,The Ram Wiggle,The Circle Jerk
Which quarterback in the NFL is the second cousin of Atlanta Falcons quarterback Michael Vick?, Aaron Brooks,Steve McNair,Mike Vanderjagt,Aaron Brooks,T. J. Houshmanzadah
"At University High School in Waco, Texas, during his first game, football player LaDanian Tomlinson, nicknamed LT, scored how many touchdowns?", 5,7,0,5,2
Which two football players played high school football together at Mount Carmel High School?, Donovan McNabb and Simeon Rice,Marvin Harrison and Jerry Rice,Tiki and Ronde Barber,Warren Sapp and Terrell Owens,Donovan McNabb and Simeon Rice
Who was the quarterback for the Baltimore Ravens when they won the super bowl in 2000?, Trent Dilfer,Trent Dilfer,Tony banks,Jeff Goerge,Brooks Bollinger
"Who is the former head coach of the Minnesota Vikings, succeeded by Brad Childress?", Mike Tice,Mike Tice,John Gruden,Marty Schottenheimer,Norv Turner
Sir Purr is the mascot of what NFL football team?, The Panthers,The Falcons,The Panthers,The saints,The Bucks
"Which football tight end said Im a f*****g soldier. in a an interview, after a game against the University of Tennessee?", Kellen WInslow Jr,Kellen WInslow Jr,Terrell Owens,Randy Moss,Jeremy Shockey
Which one of these college-nickname pairs from 2006 is wrong?, University of Denver - Rams,University of Southern Illinois - Salukis,Sacramento State - Hornets,University of Denver - Rams,Syracuse - Orange(men)
What was the nickname of San Diego State University during 2006?, Aztecs,Aztecs,Indians,Warriors,Colonials
Georgetown Universitys mascot is a bulldog. What is its nickname?, Hoyas,Wildcats,Panthers,Hoyas,Huskies
What was the nickname of Oregon State University in 2006?, Beavers,Ducks,Badgers,Beavers,Birds
What is the nickname of the University of Cincinnati?, Bearcats,Bearcats,Tigers,Wildcats,Bearpack
"Having played only one season in the majors with the 1959 Phillies, this player, popularly known as Sparky, later made his mark as a manager.", George Anderson,John McGraw,Earl Weaver,Walter Alston,George Anderson
"Old Aches and Pains played twenty years for the Chicago White Sox, winning batting titles in 1936 and 1943. What is his real name?", Luke Appling,Luis Aparicio,Luke Appling,Frank Malzone,Tony Lazzeri
"This player, nicknamed Mr. Cub, spent nineteen seasons in the Windy City with the Chicago Cubs.", Ernie Banks,Sammy Sosa,Ferguson Jenkins,Ernie Banks,Ryne Sandberg
"This classy left-hander, known as Lefty, was a ten-time All-Star and winner of four Cy Young Awards.", Steve Carlton,Randy Jones,Whitey Ford,Steve Carlton,Warren Spahn
"Drafted by the Montreal Expos in 1972, The Kid won three Gold Gloves as a catcher. He finished his career with 324 home runs and was elected to the Hall of Fame in 2003. What is his real name?", Gary Carter,Gary Carter,Lance Parrish,Ted Simmons,Carlton Fisk
"This player, nicknamed Baby Bull, made his debut on April 15, 1958 hitting a home run against the L.A. Dodgers. He hit 379 home runs over a seventeen-year career and was the national League MVP in 1967.", Orlando Cepeda,Orlando Cepeda,Bobby Bonds,Danny Tartabull,Wes Westrum
"This Old Timer, known as Dizzy Dean, pitched twelve years for the St. Louis Cardinals, Chicago Cubs, and St. Louis Browns.", Jay Hanna,Peter Paul,Marvin Edward,Henry Haymaker,Jay Hanna
"This player, known as The Lip, began his career with the Yankees in 1925 and finished it with the St. Louis Browns in 1945. He is a three time All-Star, elected to the Hall of Fame in 1994.", Leo Durocher,Bill Durham,Frank Crosetti,Leo Durocher,Norm Siebern
"This diminutive second baseman, known as Nellie Fox, led the Chicago White Sox into the World Series in 1959 against the Dodgers.", Jacob Nelson,Jacob Nelson,Samuel Sheridan,Mordecai Abraham,Frank James
"This player, known as the Iron Horse, spent seventeen seasons with the New York Yankees hitting 493 home runs. When he retired, he brought the crowd at Yankee Stadium to tears by saying he was the luckiest man on the face of the earth.", Lou Gehrig,Babe Ruth,Hank Bauer,Joe DiMaggio,Lou Gehrig
This player was caught stealing a total of 335 bases in his major league career., Rickey Henderson,Rickey Henderson,Maury WIlls,Joe Morgan,Lou Brock
What player stole home a record 54 times while playing with the Tigers and As?, Ty Cobb,Joe Morgan,Al Kaline,John Roseboro,Ty Cobb
This batter was hit by a pitch 50 times in a season in 1971., Ron Hunt,Dock Ellis,Gary Carter,Ron Hunt,Reggie Jackson
Which old timer struck out a total of 4 times in 1920 while playing with the Indians?, Joe Sewell,Jimmy Foxx,Billy Martin,Joe Sewell,Don Mattingly
Which of these pitchers threw 7 no hitters during his career?, Nolan Ryan,Nolan Ryan,Sandy Koufax,J.R. Richard,Bob Moose
This Yankee slugger hit a total of 23 Grand Slams in his career., Lou Gehrig,Mickey Mantle,Lou Gehrig,Yogi Berra,Reggie Jackson
"Known as Charlie Hustle, this player played with Cincinnati, Montreal, and Philadelphia.", Pete Rose,Tony Perez,Hank Aaron,Gary Templeton,Pete Rose
Which of these players collected over 200 hits ten times during his career?, Pete Rose,Willie Keeler,Pete Rose,Wade Boggs,Ty Cobb
This player was a feared homerun hitter during his major league playing career. He started his major league career in Milwaukee Braves and ended it in Milwaukee Brewers., Hank Aaron,Hank Aaron,Willie Mays,Barry Bonds,Babe Ruth
Which pitcher recorded 511 wins while pitching in the big leagues?, Cy Young,Jack Chesbro,Cy Young,Walter Johnson,Sandy Koufax
Which team won Treble in 1999?, Manchester United,Manchester United,Arsenal,Chelsea,Liverpool
How many premiership titles did  Liverpool win during the period of 1992-2004?, 0,4,3,0,1
What trophie did Chelsea win in 2000?, FA Cup,League Cup,FA Cup,Premiership Cup,UEFA Cup
"In 1999s match for the FA Cup between Arsenal and Manchester United, who misses the penalty during the first period of extra-time, and who scores later on, thus deciding the outcome of the match?", Bergkamp - Ryan Giggs,Kanu - Ryan Giggs,Bergkamp - Ryan Giggs,Bergkamp - Beckham,Henry - Ryan Giggs
During which season did Arsenal become Englands Champion for the first time?, 1930-31,1930-31,1970-71,1932-33,1942-43
"In 2003-04, who became the new owner of Chelsea?", Roman Abramovich,Not listed here as an option,Roman Abramovich,Malcolm Glaizer,Ivan Abramovich
During which season was the number of teams in the English Premiership reduced to 20?, 1995-96,1997-98,1995-96,1993-94,1992-93
Which team wins the English Premiership in the 1994-95 season?, Blackburn,Manchester United,Newcastle,Blackburn,Arsenal
"During the 2004-2005 season, which team ended Arsenals streak of 49 matches without defeat?", Manchester United,Fulham,Manchester United,Liverpool,Chelsea
With which team did Joe Carter start his career?, Cubs,Cubs,Indians,Padres,Blue Jays
This Joe was the youngest player to pitch during the 20th century., Nuxhall,Nuxhall,Cronin,Torre,Mauer
This Joe roamed the outfield during the Oakland As heyday of the early 1970s., Rudi,Rudi,Girardi,Morgan,Carter
This Joe played primarily first base for the Yankees starting in 1962., Pepitone,Pepitone,Skowron,Jacoby,Jeter
This second baseman hit a game winning home run in the 1960 world series., Bill Mazeroski,Pete Rose,Jackie Robinson,Joe Morgan,Bill Mazeroski
Which second baseman was known for breaking the color barrier?, Jackie Robinson,Nellie Fox,Joe Morgan,Johnny Evers,Jackie Robinson
This second baseman was in the middle of the Tinker to _______ to Chance double play combination., Johnny Evers,Bill Mazeroski,Johnny Evers,Frank Grant,Nap Lajoie
This second baseman had a batting average of .424 in 1924 while playing with the St. Louis Cardinals., Rogers Hornsby,Ryne Sandberg,Ty Cobb,Tony Lazzeri,Rogers Hornsby
This second baseman played for the Twins and the Angels during his career., Rod Carew,Johnny Evers,Joe Morgan,Rod Carew,Bid McPhee
"This second baseman, elected to the Hall of Fame in 1989 by the Veterans Committee, played with Stan Musial, another Hall of Famer.", Red Schoendienst,Red Schoendienst,Joe Morgan,Ryne Sandberg,Rod Carew
"This second baseman played for the Cincinnati Reds with Pete Rose, Johnny Bench, and Tony Perez.", Joe Morgan,Bill Mazeroski,Frank Grant,Ryne Sandberg,Joe Morgan
Which second baseman was known as the silent captain of the Red Sox?, Bobby Doerr,Bobby Doerr,Bid McPhee,Joe Morgan,Johnny Evers
This second baseman played for the Chicago Cubs in the 1980s., Ryne Sandberg,Ryne Sandberg,Tony Lazzeri,Frankie Frisch,Frank Grant
This second baseman was part of the New York Yankees murderers row., Tony Lazzeri,Rod Carew,Tony Lazzeri,Jackie Robinson,Joe Morgan
Which two teams had the best NBA records in the 1997-1998 Season?, Chicago Bulls and Utah jazz,San Antonio and L.A. Lakers,Chicago Bulls and Utah jazz,Houston Rockets and Seattle Supersonics,New York Knicks and Miami Heat
"During the 1970-1971 season, which Eastern Conference team had the best record and got the Most Valuable Player Award?", Milwaukee Bucks,Milwaukee Bucks,NY Knicks,Boston Celtics,Philadelphia 76ers
What expansion team finished with the NBA worst win/loss record during their first season in 1995–96?, Vancouver Grizzlies,Vancouver Grizzlies,Charlotte Bobcats,Toronto Raptors,Orlando Magic
Which two NBA teams had the two best records in 1960-1961?, Boston Celtics and St Louis Hawks,Boston Celtics and St Louis Hawks,Los Angeles Lakers and Boston Celtics,New York Knicks and St Louis Hawks,Philly Warriors and Detriot Pistons
