Questions,Correct,A,B,C,D
Which famous person holds a patent for a cardiac pulse monitor?, Zeppo Marx,Lawrence Welk,Jay Leno,Paul Winchell,Zeppo Marx
What famous person got a patent in 2002 for a device used to tune drumheads?, Marlon Brando,Buddy Rich,Marlon Brando,Johnny Carson,Richard Feynmann
Which famous person holds a patent for the design of  an ash tray?, Lawrence Welk,Johnny Carson,Axl Rose,Rachel Carson,Lawrence Welk
In 1951 this famous actor was awarded a patent for the design of a blowout toy. He was very famous for his musical comedies., Danny Kaye,James Arness,Danny Kaye,Johnny Carson,Marlon Brando
Which of these people holds a patent for the design of a certain toy figure?, George Lucas,Paul Winchell,Lawrence Welk,Fred Rogers,George Lucas
"This actor, who was the voice of Roger Rabbit in 1988 and did voice work in Polar Express, got  a patent for a toy adapted for pulling and stretching.", Charles Fleischer,Patrick Wharton,Fred Watson,Hank Azari,Charles Fleischer
This person worked in a patent office while in graduate school and is the co-holder of patent # 1781541 for a refrigerator., Albert Einstein,Albert Einstein,Franz Kafka,Vince McMahn,Herbert Hoover
Few people know that this person holds a patent for a type of disposable child’s diaper., Jamie Lee Curtis,Jamie Lee Curtis,Gary Burghoff,Elizabeth Taylor,Betty White
Which one of these people holds several patents for fishing lures?, Gary Burghoff,Jamie Lee Curtis,Gary Burghoff,Jonathan Winters,Charlton Heston
Under his real name this person holds patent #140245 for an improved method for scrapbooking., Mark Twain,Abraham Lincoln,Harry Houdini,Mark Twain,Charles Dickens
Which of one these people holds patent #1370316 for a divers suit?, Harry Houdini,Herbert Hoover,Abraham Lincoln,Harry Houdini,Mark Twain
"Which musician holds a patent for an electronic device that helps a composer, a musician, or a conductor to interactively select parts of a musical score?"," Harry Connick, Jr.",Darryl The Captain Dragon,"Harry Connick, Jr.",Henry Mancini,Johnny Mercer
"If you recall well the performances of these men, it won’t be hard to guess which one of them holds a patent for a device that allows a performer to lean forward past his center of gravity.", Michael Jackson,Axl Rose,Gene Simmons,Chaim Witz,Michael Jackson
"This man holds a patent for a special Jacuzzi-type of spa bath for women that includes a chair, a circulation valve, and a device for eliminating the dirty water.", Penn Jillette,Joseph Abrahams,Jerry Lewis,Marcel Marceau,Penn Jillette
Which of these people was issued patent # 6469 for a new method of buoying vessels over shoals?, Abraham Lincoln,Andrew Jackson,Stephen Decateur,Herbert Hoover,Abraham Lincoln
"In 1974, this lady got a patent for a pantyhose with a shaping band for cheeky derriere relief.", Julie Newmar,Michelle Pfeiffer,Eartha Kitt,Donna Mills,Julie Newmar
The Great Pyramid of Giza is believed to have been built as the tomb of this Egyptian pharaoh., Khufu,Amenhotep,Ramses,Tut,Khufu
What was the original height of the Great Pyramid?, 481 feet,481 feet,565 feet,380 feet,600 feet
The Great Pyramid is one of the pyramids of the Giza pyramid complex. Which monument is NOT a part of that complex?, The Pyramid of Amenemhet I,The Pyramid of Khafre,The Great Sphinx,The Pyramid of Menkaure,The Pyramid of Amenemhet I
Where in Egypt are the Pyramids of Giza situated?, On the outskirts of Cairo,"In Abu Simbel, Southern Egypt",Near the Gulf of Aqaba,In the very heart of Egypt,On the outskirts of Cairo
What is the estimated frame of time in which the Great Pyramid was constructed?, 15 - 20 years,more than 40 years,10 - 15 years,15 - 20 years,30 - 40 years
Which one of the Pyramids of Giza has visibly retained its polished limestone casing at its apex?, The Pyramid of Khafre,The Pyramid of Khafre,The Great Pyramid of Giza,The Pyramid of Djedefre,One of the Queens Pyramids
Which peculiarity of the Great Pyramid interior distinguishes it from the other pyramids?, The ascending passages and upper chambers,The ascending passages and upper chambers,The larger number of its chambers,The underground chamber,Its wider and longer passages
What common feature do all of the entrances of the Pyramids in Giza share?, They all face the exact north.,They all face the exact north.,They all face the exact west.,They all face the Nile River bank.,They are all oriented towards the Sphinx.
"Towards the end of the 14th century, vandalized by an angered Sufi Muslim, the Great Sphinx of Giza lost what essential piece.", Its nose,Its nose,Its wings,Its headdress,Its tail
What word refers to the hundreds of flat-roofed Egyptian tombs built round the Pyramids of Giza?, Mastabas,Pyramidions,Mastabas,Ben-bens,Stelas
The Alamo mission was captured on this day in 1836., March 6,June 16,March 6,June 1,April 1
Sam Houston avenged the deaths of those killed at the Alamo in this battle., Battle of San Jacinto,Battle of Galiad,Battle of San Antonio,Battle of San Jacinto,Battle of Goliad
How did General Santa Anna escape during the battle with Sam Houston (only to be caught the next day)?, He was dressed as a peasant.,He pretended to be dead in the grass.,He jumped in his Buick and headed to the river.,He switched uniforms with someone else.,He was dressed as a peasant.
Who portrayed Davy Crockett in the 1960 movie The Alamo?, John Wayne,Clark Gable,John Wayne,Jimmy Stewart,Richard Widmark
What Dukes of Hazzard star played Thumblerig the Gambler in the 1960 movie The Alamo?, Denver Pyle,Denver Pyle,Andy Griffith,James Best,Boss Hogg
"The Crusaders lost the Battle of Hattin because of the stupidity of King Guy of Jerusalem who insisted on marching the Crusaders in heavy armor through arid, waterless land and demanding the enemy come out and fight like good Christian soldiers. What Muslin leader was able to lead his quick, mobile cavalry to victory over the Knights Templar and the army of the Crusaders?", Saladin,Emir Abd-ar-Rahman,Ali Pasha,Hannibal,Saladin
"It was on September 18,1862 that General Robert E. Lee and the Confederate Army of Northern Virgina battled General George McClellan on a cornfield near Sharpsburg, Maryland. What is the name of the battle that is often called the bloodiest single day of warfare in American history?", Antietam,Second Bull Run,Fredericksburg,Shiloh,Antietam
What brilliant Carthaginian general defeated the Romans in the Second Punic War at the Battle of Cannae in 216 B.C.?, Hannibal,Paullus,Alexander,Hannibal,Xerxes
"Duke Kazimir of Stettin, a member of the Teutonic Knights, insulted King Wladislaw II of Poland when he demanded the King come out and fight like a man. King Wladislaw answered when, by 7:00 p.m. July 15, 1410, 18,000 of the Order of Teutonic Knights were dead or dying and 14,000 of the Order were taken prisoner. Can you name this battle?", Battle of Tannenberg,Battle of Agincourt,Battle of Tours,Battle of Blenheim,Battle of Tannenberg
Operation Barbarossa is the largest land invasion in history. The superior German army moved further and faster than any other army in the history of modern warfare. But it was in the house-to-house and factory-to-factory fighting that the mighty German Sixth Army was defeated. What battle was the turning point for the Eastern Front in World War II?, Battle of Stalingrad,Battle of Kursk,Battle of Stalingrad,The Somme,Battle of Narva
"In a few minutes of time, skill and luck met over the waters of the Pacific in June 1942. American SBD Dauntless dive bombers from the USS Yorktown and Enterprise struck three Japanese carriers and put them out of action. In what decisive battle did the Japanese lose the carriers Kaga, Soryu, Akagi and the Hiryu?", Battle of Midway,Battle of Midway,Doolittle Raid,Battle of Wake Island,Battle of the Coral Sea
"During this century the French Revolution began, and the United States Declaration of Independence was signedd.", 18th century AD,16th century AD,17th century AD,19th century AD,18th century AD
"In this century paper was first produced by Chinese people, and the Silk Road between Europe and Asia was created.", 2nd century BC,4th century BC,3rd century AD,2nd century BC,2nd century AD
"In this century, the Muslim conquests began, and the population on the planet was reduced to approximately 208 million people.", 7th century AD,4th century AD,10th century AD,13th century AD,7th century AD
"During what century did Ramesses III, Pharaoh of Egypt, live, rule and die?", 12th century BC,12th century BC,7th century BC,2nd century BC,5th century BC
