Questions,Correct,A,B,C,D
"What do these major leaguers have in common: Jim Bibby, Robin Roberts, Curt Simmons, and Woody Fryman?",D,They all hit winning homers in perfect games.,They were all losing pitchers in two perfect games.,They were all on the field for two perfect games.,They all pitched 27 consecutive outs but had perfect games foiled by the first batter.
"In this movie, the protagonist pitched a perfect game in his first pro baseball game.",A,The Scout,Maybe a Miracle,The Best Day,For Love of the Game
The Pittsburgh Pirates were a great team in baseballs early years. Unfortunately they lost the first modern World Series in 1903 to this team.,B,Chicago Cubs,Boston Red Sox,New York Yankees,The Bad News Bears
In 1909 the Pirates won their first World Series versus the Detroit Tigers. This same year they started playing in this Ball Park that would be their home until 1970.,D,Two Rivers Stadium,Central Park of Pittsburgh,Allegheny Ball Park,Forbes Field
This famous actor/singer owned the Pittsburgh Pirates in the 1940s.,B,Frank Sinatra,Bing Crosby,Bob Hope,Dean Martin
"On October 13,1960, the Pirates got a homerun from Bill Mazeroski. What is significant about this homerun in baseball history?",A,It was the first walk off homerun in a World Series Game 7 that won the Series against the Yankees.,It completed the only hitting for a cycle in a World Series game winning the series for Pittsburgh in game 6.,"It was the first Grand Slam in World Series history, winning Game 7 and the Series versus the Yankees.",It is the only inside the park homerun in a World Series Game that beat the Yankees in Game 5 of the World Series.
The Pirates were the first team in Major League history to field an all black starting lineup.,A,True,False,,Q This song by Sister Sledge was the anthem of the 1979 World Champion Pittsburgh Pirates.
The Pittsburgh Pirates moved from Three Rivers Stadium to this ball park at the start of the 2001 season.,C,Willie Stargell Stadium,Forbes Field,PNC Park,Federal Field
This catcher for the 1983 Phillies wore uniform #6. He was killed by a satellite dish that fell on him.,B,Ozzie Virgil,Bo Diaz,Luis Aguayo,Darren Daulton
"This player, nicknamed The Sarge, played left field for the 1983 Phillies and wore #34.",C,Bob Dernier,Greg Gross,Gary Matthews,Bill Robinson
He played 3rd base for the 1983 Phillies and wore uniform #20.,A,Mike Schmidt,Jeff Stone,Steve Jeltz,Tony Perez
He played 1st base for the 1983 Phillies and wore uniform #14.,C,Tony Perez,Juan Samuel,Pete Rose,Joe Lefebvre
This center fielder for the 1983 Phillies was nicknamed Secretary of Defense and wore uniform #31.,C,Bob Molinaro,Alejandro Sanches,Garry Maddox,Greg Gross
What shortstop for the 1983 Phillies wore uniform # 11?,C,Purfi Altamirano,Tony Ghelfi,Ivan DeJesus,Steve Jeltz
Name the right fielder for the 1983 Phillies who wore #9.,A,Von Hayes,Jeff Stone,Sixto Lezcano,Bob Dernier
"What player, wearing uniform #45, pitched the final strike for the 1980 World Champion Philadelphia Phillies?",A,Tug McGraw,Mike Schmidt,Steve Carlton,Pete Rose
Who won the Stanley Cup at the end of the 1993-1994 season?,C,Montreal Canadiens,New Jersey Devils,New York Rangers,New York Islanders
Who were the Stanley Cup champions for the 1994-1995 season?,C,Detroit Red Wings,Colorado Avalanche,New Jersey Devils,Quebec Nordiques
Who sipped from the Stanley Cup following the 1995-1996 season?,C,Ottawa Senators,Detroit Red Wings,Colorado Avalanche,New York Islanders
Who was the NHL Stanley Cup winner for 1996-1997?,C,Tampa Bay Lightning,Philadelphia Flyers,Detroit Red Wings,New Jersey Devils
Which team captured the NHL title and the coveted Stanley Cup for the 1997-1998 season?,A,Detroit Red Wings,Colorado Avalanche,Buffalo Sabres,Washington Capitals
Who was the Stanley Cup champion in 1998-1999?,D,Detroit Red Wings,Colorado Avalanche,New Jersey Devils,Dallas Stars
Which team won the Stanley Cup following the 1999-2000 season?,C,Dallas Stars,Mighty Ducks of Anaheim,New Jersey Devils,Colorado Avalanche
Who won the NHLs holy grail for the 2000-2001 season?,C,New Jersey Devils,Carolina Hurricanes,Colorado Avalanche,Detroit Red Wings
The Stanley Cup went to this team following the 2001-2002 season.,A,Detroit Red Wings,Carolina Hurricanes,Edmonton Oilers,New Jersey Devils
Who got to take the Stanley Cup home to their families following the 2002-2003 season?,C,Carolina Hurricanes,Detroit Red Wings,New Jersey Devils,Colorado Avalanche
Who was the Stanley Cup champion following the 2003-2004 NHL season?,A,Tampa Bay Lightning,Calgary Flames,Carolina Hurricanes,Detroit Red Wings
Who won the Stanley Cup for the 2004-2005 NHL season?,A,None of these,Colorado Avalanche,New Jersey Devils,Anaheim Ducks
Who was the Stanley Cup winner for 2005-2006?,D,Colorado Avalanche,New Jersey Devils,Ottawa Senators,Carolina Hurricanes
The 2006-2007 NHL Stanley Cup Finals were won by this team.,B,Detroit Red Wings,Anaheim Ducks,Ottawa Senators,Phoenix Coyotes
"Which of these horses is not a child of  thoroughbred race horse, Seabiscuit?",D,Sea Sovereign,First Biscuit,Sea Swallow,Sea Orbit
"Who was the trainer of thoroughbred race horse, Seabiscuit, that rarely spoke?",D,Richard Fitzsimmons,John Smith,James Fitzsimmons,Tom Smith
Barbaro went into the Kentucky Derby undefeated at 5-0.,A,True,False,,"Q Golf player A tees off, he mutters a few f-bombs as he watches his ball fly far right into trees and says, Ill play another one. Then he re-tees another ball. His 2nd ball is straighter - in the fairway. Player B claims foul as he did not say he was playing a provisional ball, using those exact words. What should then be done?"
A golf player addresses their ball and is half way through their backswing when a gust of wind rolled the ball back an inch. What is the ruling?,C,The player takes one penalty stroke and replaces the ball.,The player should take no penalty but replay the shot.,The player takes one penalty stroke and plays the ball as it lies.,"Since Mother Nature is to blame for the movement, there is no penalty and the player now plays the ball as it lies."
"As you are making an attempt to strike the golf ball, the head of the club separates from the shaft on your backswing. You complete the swing but miss the ball. Did you make a stroke?",A,No,Yes,,Q A golf ball embeds into the side of the hole. How should the player who hit it proceed?
"After marking their ball on the green, a golf player tosses it to their caddie to clean. Thanks to the caddies excellent hand-eye coordination, he dropped it and the ball rolled into a lake. How should the player proceed?",C,None of these,Either retrieve the ball from the lake and play on or take a 1 stroke penalty and continue the hole with a new ball,Either retrieve the ball from the lake and play on or take a 2 stroke penalty and continue the hole with a new ball,Continue the hole with a new ball for no penalty
"You hit your tee shot deep into the woods, where it might be lost. You announce that youll play a provisional and immediately hit before your playing partner. Your buddy says you should be penalized for playing out of turn. What should you do according to golf rules?",C,Take no penalty but replay your provisional in order,None of these,Take no penalty because you were not going out of order to give one player an advantage,Take a 1-stroke penalty for not waiting for all other playing partners to hit before taking a provisional
"You mark your golf ball on the green with a coin, but when you return the ball to its spot, you realize you stepped on the coin and its now stuck to your shoe. What should you do?",C,Take a 2-stroke penalty and replace your marker,Pretend that nothing happened any quickly toss the coin down so your partners dont suspect foul,Add 1 stroke to your score and replace it as near as possible to its original position,Replace the marker as close as possible to the original location without penalty
"After playing an approach shot into the green, you find that some prankster in the group ahead had jammed the flag some 40 feet from where the actual golf hole was. How do you proceed?",A,Play the ball as it lies,None of these,Move the ball to the same distance from the hole as it was with the fake hole,Replay the shot
"The Hockey Hall of Fame located in Toronto, Ontario, has inducted some of the greatest of hockey players over the years. Which member of the Montreal Canadiens was inducted into the Hockey Hall of Fame in 2006?",A,The 44th,The 42nd,The 63rd,The 51st
"There is no greater honour for a professional athlete to have his number retired by the franchise for which he used to play. Prior to the 2007-2008 season, how many retired numbers were there in the Montreal Canadiens hockey team?",A,11,7,12,16
"Of all the great players’ numbers retired by the Montreal Canadiens, one number has actually been retired more than once. Which number is it?",A,12,1,10,9
Montreal Canadiens Head Coach Guy Carbonneau was once a Habs player. What year was he traded and to which team?,C,1995 to the Dallas Stars,1994 to the Chicago Black Hawks,1994 to the St-Louis Blues,1993 to the Detroit Red Wings
In what season did the Montreal Canadiens win their first Stanley Cup?,B,1917-1918,1915-1916,1916-1918,1919-1920
What year was the Montreal Canadiens hockey team founded?,C,1908,1917,1909,1902
"Before the 2009 playoffs began, New York Rangers head coach Tom Renney and this assistant coach were fired.",A,Perry Pearn,Matt Berrie,Mike Pelino,Glen Sather
"In 2009, Tom Renney, ex-head coach of the New York Rangers, became the new assistant coach of what team?",D,Los Angeles Kings,Colorado Avalanche,Phoenix Coyotes,Edmonton Oilers
Which of the following New York Rangers retired after the 2008-09 season?,C,Brendan Shanhan,Jaromir Jagr,Markus Naslund,Wade Redden
"This former ice hockey defenseman, born in Ontario, Canada, played 465 games as a New York Ranger and wore number 2.",C,Guy Lafleur,Clint Smith,Brad Park,Maurice Richard
In what year did Glen Sather become President and GM of the New York Rangers?,A,2000,1995,2003,2005
In the 1993 playoffs the New York Rangers beat the New Jersey Devils in 7 games in the Conference finals.,B,True,False,,"Q In 2009, New York Rangers defenseman Michal Rozsíval switched to this number."
The 2009 US Open Golf Championship was played at Bethpage Black. What was its par?,A,70,71,72,69
The Open Championship was first played on 17 October 1860 at this golf course.,D,St. Andrews,Royal Birkdale,Lahinch Golf Club,Prestwick
Tiger Woods was the highest-paid professional athlete in 2008.,B,False,True,,Q Where was the first ever US Masters Golf tournament played?
"What is a golfer said to have, if he is entitled to hit off first?",B,the hit,the honour,the turn,the badge
Denim clothing is acceptable on most golf courses around the world.,A,False,True,,Q What golf term refers to a score of a 3 on a par 5?
In what year did Tiger Woods win the US Open Championship held at Torrey Pines?,C,2009,2007,2008,2006
The US Open Tennis Championships were first contested in 1881 as the US National Championships. What events did the players compete in?,C,mens singles and mens doubles,mens singles and womens singles,mens singles,mens singles and womens doubles
The US Open was originally played on grass and clay courts before moving to acrylic hard court.,B,False,True,,"Q The Arthur Ashe Stadium is named after Arthur Ashe, the African-American tennis player."
"What tennis player won the US Open in 1990, becoming the youngest ever US Open champion in mens singles?",D,John McEnroe,Bill Tilden,Andre Agassi,Pete Sampras
Which of the following is not one of the players who have won five US Open titles?,A,John McEnroe,Pete Sampras,Roger Federer,Jimmy Connors
How many times did Roger Federer defeat an American player in the final during his successive five championship wins (2004-2008)?,C,1,0,2,3
When did Bob and Mike Bryan win the US Open doubles final for the first time?,C,2008,2000,2005,1998
Which country won the maximum number of US Open championships since the beginning of the Open Era in 1968 until 2008?,C,Australia,Spain,United States,Switzerland
"Until 2008, only three Spanish players made it to the finals of the US Open. Manuel Santana and Manuel Orantes lifted the trophy in 1965 and 1975, respectively. Who stayed runner-up in the 2003 final?",D,Rafael Nadal,Tommy Robredo,Carlos Moya,Juan Carlos Ferrero
"In the 2002 mixed doubles US Open final, Bob Bryan, partnering with Lisa Raymond won the title, beating his brother Mike on the opposite side.",A,False,True,,Q The production of the worlds first commercially available bicycles began in what year?
It is generally agreed that riding on off-road paths is safer than riding on the street.,B,False,True,,Q What kind of handlebar would you normally find on a road bike?
In what year did Specialized Bicycle Components produce the first mountain bike called the Stumpjumper?,A,1982,1973,1978,1984
What is the name of the mechanism at the bottom of pro-cyclists shoes?,C,Beat,Sleet,Cleats,Fleats
