Questions,Correct,A,B,C,D
Which film contains this Caroll-inspired quote?,,"ou take the blue pill, the story ends. You wake up in your bed and you believe whatever you want to believe. You take the red pill, you stay in wonderland. And, I show you how deep the rabbit hole goes.",The Matrix,Men In Black II,Twelve Monkeys
Which 1990 film does this strange sounding quote come from?,,"f things have gone wrong, Im talking to myself, and youve got a wet towel wrapped around your head.",Total Recall,The Fifth Element,The Hitch-Hikers Guide to the Galaxy
Which film does the following quote come from?,,"ey, I think I ran over some - I think I ran over a wookie back there on the expressway...",THX 1138,THX 1138,Star Wars V: The Empire Strikes Back
In what year did the movie American Pie hit the theaters?,D,1997,1998,2000,1999
The four main characters in the movie American Pie vowed to lose their virginity before what major event in their lives?,D,High School Graduation,Start of College,Getting Married,Senior Prom
What is the name of the high school in the movie American Pie?,C,Lincoln High,East Smith High,East Great Falls High,American High
Which of these is not one of the nicknames of the characters in the movie American Pie?,D,Oz,Finch,Stifler,Wally
What is the name of the restaurant that the friends frequent in the movie American Pie?,C,Hot Dog Jims,Dog and Suds,Dog Years,Doghouse
What is the name of the Barenaked Ladies song that is played in the movie American Pie?,D,Brian Wilson,If I Had a Million Dollars,Pinch Me,One Week
Which character in the movie American Pie started her stories with this one time at band camp?,A,Michele,Nadia,Heather,Vicky
Which character from the movie American Pie joins the choir in hopes of meeting a girl?,B,Jim,Oz,Kevin,Finch
In which of these cities did Steven Spielberg NOT live as a child?,D,"Haddonfield, New Jersey","Cincinnati, Ohio","Phoenix (Scottsdale), Arizona","Burbank, California"
What was Steven Spielbergs debut theatrical feature film?,B,Close Encounters of the Third Kind,The Sugarland Express,Duel,Jaws
Where did the alien ship land at the end of the movie Close Encounters of the Third Kind?,A,"Devils Tower, Wyoming","Red Rocks, Colorado",None of these,"Death Valley, California"
For which of the movies listed below did Steven Spielberg win Oscars for Best Director?,C,Schindlers List and The Color Purple,Amistad and The Color Purple,Schindlers List and Saving Private Ryan,Empire of the Sun and Schindlers List
Steven Spielberg co-produced the cartoon Pinky and the Brain.,B,False,True,,Q Which one of these Spielberg movies was not released in the 1980s?
Complete these lyrics from the theme song of a western that was on TV in the 1960s:,,soldier of fortune is a man called______________.,______________  ______________ where do you roam?.,Paladin,Chester
Complete the lyrics of the theme song of the TV show The Rebel:,,"_____________________Was a rebel, he roamed through the west.   He got fighting mad, this","ebel lad.  He was panther quick, and leather tough and he knew when hed been pushed enough.",Johnny Yuma,Pahoo Cockiewah
Alan Rickman plays Colonel Brandon in the 1995 movie Sense and Sensibility.,A,True,False,,Q The first Hollywood movie in which Alan Rickman appeared was Die Hard.
Alan Rickman was not the first choice for the role of Severus Snape.,A,True,False,,Q Which of these actresses co-stars with Alan Rickman in the movie Snow Cake?
What is the name of the movie in which Alan Rickman portrays a perfumer?,B,Perfume: The Scent of Deceit,Perfume: The Story of a Murderer,Perfume: A Story,Perfume: A Scent of Passion
What is Alan Rickmans birth date?,C,"February 22, 1946","January 21, 1946","February 21, 1946","February 21, 1945"
Who did Alan Rickman portray in Robin Hood: Prince of Thieves?,A,the Sheriff of Nottingham,Friar Tuck,Big John,Robin Hood
In which movie does Alan Rickman play ranch owner Elliot Marston opposite Tom Selleck?,A,Quigley Down Under,Judas Kiss,Robin Hood: Prince of Thieves,Love Actually
In what movie can the following conversation be heard?,,ir Leigh Teabing: And this is from the gospel of Mary Magdalene herself.,ophie Neveu: She wrote a gospel?,obert Langdon: She may have.,The Da Vinci Code
In what 1939 movie do we hear this?,,"________: Why, anybody can have a brain. Thats a very mediocre commodity. Every pusillanimous creature that crawls on the Earth or slinks through slimy seas has a brain. Back where I come from, we have universities, seats of great learning, where men go to become great thinkers. And when they come out, they think deep thoughts and with no more brains than you have. But they have one thing you havent got: a diploma.",The Wizard of Oz,Rebecca,Hells Kitchen
This is part of a conversation held between which two characters in the 2008 movie Tropic Thunder?,,_____: Thats the theme song for the Jeffersons!,"_____: Man, just cause its a theme song dont make it not true.",Alpa Chino and Kirk Lazarus,Jeff Portnoy and Tyra Banks
What 1975 movie is this conversation from?,,rody: Then why dont we have one more drink and go down and cut that shark open?,llen Brody: Martin? Can you do that?,rody: I can do anything; Im the chief of police.,Jaws
Which Batman movie does this quote come from?,,ayor: What do we got?,"t. James Gordon: Nothing. No matches on prints, DNA, dental. Clothing is custom, no labels. Nothing in his pockets but knives and lint. No name, no other alias.",The Dark Knight,Batman Beyond
The following quote is from the movie Clockwork Orange.,,"lex: There was me, that is Alex, and my three droogs, that is Pete, Georgie, and Dim, and we sat in the Korova Milkbar trying to make up our rassoodocks what to do with the evening. The Korova milkbar sold milk-plus, milk plus vellocet or synthemesc or drencrom, which is what we were drinking. This would sharpen you up and make you ready for a bit of the old ultra-violence.",True,False,True
This exchange was heard in what 2006 movie?,,"hanti: Alright, Ill show you. The traditional view of time is linear, like a river, flowing from the past towards the future.","oug Carlin: But you can change the course of a river, right?","hanti: Exactly. Introduce a significant enough event at any point in this river and you create a new branch, still flowing toward the future, but along a different route. Changed.","enny: Yeah, but that river is the Mississippi and were lobbing what amounts to a pebble into it. Thats a very few tiny ripples in a kind of big body of water, dont you think?"
This tag belongs to what 1973 movie?,,here robot men and women are programmed to serve you for... Romance... Violence... Anything.,Westworld,Blade Runner,"I, Robot"
This quote is from what 1978 cult favorite?,,"at, drunk and stupid is no way to go through life son.",Animal House,Animal House,American Graffiti
Fill in the missing words said by the Phantom in the movie The Phantom of the Opera:,,ook at your _______ in the ___________! I am there inside!,face; mirror,face; mirror,face; Phantom
"Special Agent Johnny Utah, played by Keanu Reeves in Point Break, is a former quarterback for what university?",B,Michigan State,Ohio State,Notre Dame,Michigan
"In the movie Point Break, FBI agent Utah was quarterback for a major college football team and ended up getting hurt in the Rose Bowl. What team did he play against in that bowl game?",B,Arizona,USC,Arizona State,UCLA
"In the film Point Break, in preparation for a raid on the house of the suspected bank robbers, Gary Busey pretends he is looking for a lost dog. What name does he use for the dog?",B,Pluto,Scooby,Toto,Astro
"When the FBI raids the house in the movie Point Break, one suspect ends up shooting himself in the foot. The actor playing this character is better known as the lead singer of what famous group?",C,Danzig,Metallica,Red Hot Chili Peppers,Stone Temple Pilots
"This actor, who later went on to bigger and better roles, played DEA agent Deets in Point Break.",D,John McGinley,Gary Busey,Daniel Baldwin,Tom Sizemore
"In the film Point Break, during a stake out, agent Pappas orders Utah to get some take out food. What does he want him to get?",A,Meatball sub,"Hamburger, all the way",Meat loaf,Meat lovers pizza
"In Point Break, during the final escape, Bodhi wants the pilot to fly to what Mexican town?",C,San Felix,San Fernando,San Felipe,San Francisco
Which one of the ex-presidents gets killed in the final bank robbery in Point Break?,D,Jimmy Carter,Ronald Reagan,Richard Nixon,Lyndon B. Johnson
"Point Breakcharacter Bodhi often spoke of the 50-year storm, a climatic event that happens twice a century when a vicious current comes to the coast of Australia from where?",B,The Hawaiian Islands,Antarctica,South America,Africa
"At the end of the movie Point Break, Bodhis buddy, Rosie, holds Lori Pettys character hostage. Bodhi describes eloquently Rosies ability to inflict pain by saying: Rosie, hes like a mechanism. Hes got this gift of ..........................",D,...perversity.,...insanity.,...being emotionless.,...blankness.
What 1956 movie is this dialog from?,,"hristine Penmark: Rhoda, what happened to old Mrs. Post in Witchita?","hoda: There was some ice on the stairs and I slipped and fell into her, that was all.","hristine Penmark: Was that all, Rhoda?","hoda: No, I slipped on purpose."
What 1985 film can the following be heard in?,,"ere all pretty bizarre. Some of us are just better at hiding it, thats all.",The Breakfast Club,St. Elmos Fire,The Goonies
In 1981 Jane starred in this movie with her father Henry Fonda.,B,The China Syndrome,On Golden Pond,Barbarella,Wall Street
"This rapper turned actor starred in 2 films with his children, 2006s The Pursuit of Happyness and 2008s I Am Legend.",C,Ice Cube,LL Cool J,Will Smith,Ice T
The Wilson brothers teamed up for this 2001 dramatic comedy with an ensemble cast including Ben Stiller and Anjelica Houston.,C,Starsky and Hutch,Anchorman,The Royal Tenenbaums,Bottle Rocket
Which of the following movies contained more than one set of siblings?,D,Independence Day,Paper Moon,Duck Soup,The Long Riders
"The 1933 movie Duck Soup, starring the Marx brothers, was really about duck soup.",B,True,False,,"Q This multi-talented family has churned out several projects over the years, most notably the movie Im Gonna Git You Sucka."
What is one of the reasons for which the 2004 movie Crash did not receive the Oscar for the best movie of 2004?,C,It was beaten by Million Dollar Baby.,It was not nominated in that category at all.,It did not play for at least a week in Los Angeles.,It was beaten by the movie Ray.
"What star of Oceans Eleven, Oceans Twelve and Oceans Thirteen starred as detective Graham Waters in the 2004 movie Crash?",C,George Clooney,Brad  Pitt,Don Cheadle,Matt Damon
Which one of these actors did not participate in the 2004 movie Crash?,C,Tony Danza,Jennifer Esposito,Heath Ledger,Brendan Frazer
Which actor from the TV series Lost had a role in the 2004 Crash?,D,Matthew Fox,Jorge Garcia,Terry OQuinn,Daniel Dae Kim
"What star of The Pursuit of Happiness played Christine Thayer, the wife of Cameron Thayer in the 2004 movie Crash?",A,Thandie Newton,Angella Bassett,Christine Johnston,Christine Taylor
"Although this actor never reached the fame of his ex-wife, he made a brilliant performance as the young policeman Tom Hansen in the 2004 movie Crash.",B,Heath Ledger,Ryan Phillipe,Brendan Frazer,Bruce Kirby
