Questions,Correct,A,B,C,D
"Which battle of the Korean War in started on September 15, 1950 when United States marines launched a massive attack on a South Korean port?",C,Battle of Hungnam,Battle of Seoul,Battle of Inchon,Battle of Pusan
"Which of the following is not associated with the Battle of Gettysburg, the bloodiest battle of the American Civil War?",C,Picketts Charge,Cemetery Ridge,Bloody Lane,Little Round Top
"Which countries were Israels enemies during the 1967 Arab-Israeli War, also known as the Six-Day War?",D,"Turkey, Jordan, Oman","Syria, Jordan, Iraq","Egypt, Syria, Turkey","Egypt, Syria, Jordan"
"The Charge of the Light Brigade, which remained in history as a rather incompetent and unsuccessful cavalry charge, led by Lord Cardigan, occurred during which military conflict?",B,The Boer War,The Crimean War,The Franco-Prussian War,The Boxer Rebellion
It was just the musical chords of E and F played alternately back and forth but even to this day,,hen you hear these chords you think DANGER. For what 1975 summer blockbuster did composer John Williams win an Oscar for Best Score?,Jaws,Halloween,E.T.
"During Operation Barbarossa, which began on June 22, 1941, the Red Army was found unprepared for a possible attack for what reason?",B,The aviation units were not dispersed and ready for a battle,All of these,There was a disorganization in the armor units,Stalin didnt believe that the Third Reich was going to attack only two years after signing the Molotov-Ribbentrop Pact
"The British colony of Hong Kong was finally defeated by Japanese Forces in December, 1941 on Christmas day. The locals called that day by what name?",C,Bloody Christmas,None of these,Black Christmas,Sad Christmas
"On 18 February 1943, Joseph Goebbels gave a speech, aiming to persuade the Germans not to give up Nazi idealism. The speech was delivered in front of which building, located near Potzdamer Platz?",C,Brandenburg Gate,Berliner Dom,Berlin Sportpalast,Reichstag Building
"Which top Nazi Leader, considered a possible successor of Hitler, chief of the Reich Main Security Office, and Reich governor of Bohemia and Moravia, was killed during Operation Anthropoid?",C,Martin Bormann,Heinrich Himmler,Reinhard Heydrich,Ernst Kaltenbrunner
"Winston Churchill made the following statement about the battle that occurred between October 23 and November 3, 1942: Now this is not the end, it is not even the beginning of the end. But it is, perhaps, the end of the beginning. Name the battle.",D,First Battle of El Alamein,Attack on Pearl Harbor,Operation Anthropoid,Second Battle of El Alamein
"This major battle that the Germans failed during WW II became the largest armored engagement of all time, and included the most costly single day of aerial warfare in history.",C,The battle in Berlin,Operation Bagration in Belarus,The battle of Kursk,The battle of Normandy
What was the name of the bomb dropped over Nagasaki during WW II?,B,None of these,Fat Man,Small Head,Little Boy
"Rosie the Riveter was a character that represented all the women joining the workforce during World War II, when the factories were empty and needed staff. The picture of Rosie could be seen on many posters and stamps all of which had what slogan?",A,We can do it!,Women can work!,We are strong!,Women support the war effort!
"This organization, often referred to as a predecessor of the European Union, was founded after WW II to prevent the outbreak of such conflicts.",D,European Peace Institute,European Anti War Committee,European Commission,European Coal and Steel Community
"The Cold war, which began in 1947 was a consequence of World War II. Who were the leaders of the two superpowers (The USA and the Soviet Union) at the beginning of the Cold War?",A,Truman and Stalin,Eisenhower and Kruschev,Eisenhower and Stalin,Molotov and Roosevelt
What war began in 1914?,B,Russo-Japanese war,World War I,World War II,Spanish-American war
The first hot air balloon was created in 1783.,A,True,False,,Q When was the first rollercoaster built?
Who was Time Magazines Person of the Year for 2007?,C,Al Gore,J. K. Rowling,Vladimir Putin,Hu Jintao
"People Magazine named a 2007 Star of the Year. This star is the new face of Versace, plays around with a Grand-Am race car and became the father of two. Who is this Prince Charming?",D,Johnny Depp,Brad Pitt,Tiger Woods,Patrick Dempsey
What gentleman made the cover of Details Magazine and was ranked # 7 as a Good Father in Details Magazines 50 Most Influential Men Under 45?,D,Sean Combs,Barack Obama,Brad Pitt,Kevin Federline
What author broke the record for book sales when the last book in her famous series sold 15 million copies in 24 hours?,D,Dan Brown,Norman Mailer,C. S. Lewis,J. K. Rowling
Time Magazine made a list of The Ten Best Buzzwords of 2007. The #1 Buzzword was a noun meaning an older woman who romantically pursues younger men.  What was Time Magazines # 1 Buzzword in 2007?,C,Vixen,Fox,Cougar,Badger
The movie No Country for Old Men based on the novel by Cormac McCarthy was on many list of 10 Best Films of the Year and won Best Picture from the National Board of Review and the Critics Choice Awards.  Who directed No Country for Old Men?,A,The Coen Brothers,Clint Eastwood,Tim Burton,Sean Penn
Together at last! Late Show with David Letterman won the # 1 spot in The 10 Best TV Ads.,,"ong thought to be estranged, what billionaire is Dave cuddling up with to cheer on their respective football teams.",Oprah Winfrey,Drew Barrymore,Oprah Winfrey
"In college football, 2007 may well be remembered as the year of the upset. On October 13, November 23, 24 and December 1st both the # 1and # 2 teams in the US suffered upsets and the 2007 regular season ended with Pitts shocking  win over West Virginia. But it was the defeat of Michigan, the fifth ranked team in the nation, by a 1-AA team that has been touted by many as the greatest upset in college football history. What team became the first 1-AA team to beat a ranked 1- A team?",A,Appalachian State University,Montana State,University of Delaware,The Citadel
"If you cant do the time, dont commit the crime. Which of the following celebrities spent the LEAST amount of time in jail in 2007?",A,Nicole Richie,Michelle Rodrigues,Paris Hilton,Lindsay Lohan
"The town of Hastings, where the Battle of Hastings took place, is located in which county?",C,Kent,Surrey,East Sussex,West Sussex
Who conquered England as a result of the Battle of Hastings?,A,The Normans,The Romans,The Vikings,The Scots
"William the Conqueror was crowned King William I in Westminster Abbey, about two months after the Battle of Hastings.",B,False,True,,Q Which Anglo-Saxon King of England died at the Battle of Hastings?
"How many minutes did President Bush remain seated, reading My Pet Goat in a 3rd-grade classroom in Florida, after he was first told  America is under attack on September 11, 2001?",B,2 minutes,5 Minutes,1 minute,10 minutes
"Lawrence Wright, author of The Looming Tower, a new account of Al Qaedas attack on the U.S., reveals that the Afghans fighting alongside bin Laden in the 1980s considered him what?",D,a religious zealot,a strategic genius,a courageous warrior,useless
"What was the flight number of the hijacked plane that crashed in rural Pennsylvania on September 11, 2001?",D,United 175,American 11,American 77,United 93
The events of 9/11 occurred on the Tuesday after Labor Day.,B,True,False,,"Q The CIA knew Al Qaeda operatives met secretly in Malaysia in January 2001, and that later two of them, eventual 9/11 hijackers, entered the U.S. When did the CIA share this with the FBI?"
"Where did an FBI investigator argue futilely with his bosses a month before 9/11, by saying: Im trying to keep someone from taking a plane and crashing into the World Trade Center.?",C,"Riyadh, Saudi Arabia","Washington, DC",Minneapolis,"Baghdad, Iraq"
What does the Arabic term Al Qaeda mean?,B,the revenge,"the base, or foundation",the struggle,justice
U.S. military air defence jets scrambled into action as soon as news arrived that the first hijacked Boeing 727 had hit one of the twin World Trade Center towers on 9/11.,A,True,False,,Q How did former FBI anti-terrorist squad leader John ONeill die on 9/11?
"The Shuttle consisted of 2.5 million parts, including more than 1,000 plumbing valves, 1,400 circuit breakers and 230 miles of wire. The most complex job of building the Shuttle went to this company in Southern California.  They had to design and assemble the orbiter itself.",B,Space Systems LORAL,Rockwell International,SAIC,Raytheon Systems
"When America grew more entrenched in Vietnam and struggled with racial and economic problems at home, many voters and politicians alike believed the space program should be abandoned altogether.  Some of Richard Nixons closest advisors however, convinced him that the shuttle should be built.  They gave this as an example of how a reusable space vehicle would be used, and Nixon liked it.",B,The Shuttle would launch nuclear missiles from space,The Shuttle would captire Soviet satellites,The Shuttle would spy on enemies,The Shuttle would help build a space station
"In the morning of September 17, 1976 the Shuttle manufacturer treated the world to a glimpse of the future; a test model of the orbiter, one not intended for space flight, rolled out of their Palmdale, CA plant.  What name had the designers given this model?",A,Enterprise,Millennium Falcon,Discovery,Columbia
"Space Shuttles are transported to the launch pad on this slow-moving 6,000,000 pound (approx. 2,725,000 kg) vehicle.  Fully loaded, it moves at a rate of 1 mph.",D,Big Bertha Transporter,Shuttle Tracked Vehicle,Tracked Shuttle Transporter,Shuttle Crawler Transporter
