Questions,Correct,A,B,C,D
What was PLUTO?,B,A project in which trials were performed only one week after the first meeting,All three answers are correct.,A project designed to lay pipeline across the English Channel,Pipe-Line Under the Ocean
Most marine pipelines are laid by the pontoon method of floating the pipe at the sea surface before lowering it to the ocean floor.,B,True,False,,Q What is the maximum depth that divers can reach to work on marine pipelines?
What year did Spain grant independence to Honduras?,A,1821,1901,1854,1862
Which of the following was a key factor in the Spanish conquest of Honduras?,C,Diamond Mining,Coal Mining,Silver Mining,Gold Mining
Following what attack did Honduras join the allied nations?,C,Hiroshima,Gettysburg,Pearl Harbor,Operation Dessert Storm
In 1969 Honduras and El Salvador fought in what became known as what war?,A,Soccer War,Central American,Independent War,Rugby War
What is the national bird of Honduras?,D,Toucan,Robin,Rufous-bellied Thrush,Scarlet Macaw
What is the national mammal of Honduras?,A,White Tailed Deer,Broad Eared Bat,Three Toed Sloth,Nutria
Honduras is one of the 10 richest countries in the Western Hemisphere.,B,True,False,,Q Which one of these countries does not border Honduras?
What is the most common and popular sport in Honduras?,C,Cricket,Rugby,Soccer,Baseball
What is the currency of Honduras?,A,Lempira,US dollar,Rupee,Euro
What is the capital of Monaco?,A,Monaco,Monaco-Ville,Monte Carlo,Saint Michel
What is the approximate total area of Monaco?,C,just under 10 square kilometers,just under 20 square kilometers,just under 2 square kilometers,just under 50 square kilometers
How many countries does Monaco border?,A,One,None – it’s an island,Two,Three
What is the official language in the Principality of Monaco?,C,Monegasque,Italian,French,English
The name “Monaco” was given to the city in the 6th century by the Greeks who called it – “monoikos”. What does it mean?,A,single house,single state,single rock,single city
The national flag of Monaco consists of one red band over one white band which are equal in width. Except for its length this flag is identical to the national flag of this country.,C,none of these,Singapore,Indonesia,Poland
What is the name of the official royal residence in Monaco?,D,all of these,Royal Palace of Monaco,House of Grimaldi,Princes Palace of Monaco
Who was Prince of Monaco for almost 56 years between May 1949 and April 2005?,D,Albert I,Louis II,Louis I,Rainier III
"Before becoming Princess Grace of Monaco in 1956, the mother of Albert II, Prince of Monaco, was known by this name.",D,Grace Adler,Grace Jones,Grace Grimaldi,Grace Kelly
"This annual prestigious sport competition, held in Monaco, was organized for the first time in 1929 by Anthony Noghès.",C,Monte Carlo Masters,Monte Carlo Rally,Monaco Grand Prix,Monte Carlo Open
What popular musician was born and raised in Iceland?,D,Billy Idol,All of these,ABBA members,Bjork
What is the capital and largest city of Iceland?,A,Reykjavik,None of these,Stockholm,Oslo
What is the official language adopted by the government of Iceland?,B,Faroese,Icelandic and Faroese,English and Icelandic,English and Faroese
The title of the national anthem of Iceland is Lofsongur. What does this mean in English?,D,Prayer,Song,Poem,Hymn
What design is depicted on the national flag of Iceland?,C,Mountain,Star,Cross,Bear
Which of these animals is featured on the national coat of arms of Iceland as a protector of the island?,B,Wolf,Bull,Snow leopard,Bear
What religious denomination does the National Church of Iceland belong to?,D,Orthodox,Anglican,Roman Catholic,Lutheran
What type of animal meat is used for the preparation of the traditional Icelandic meal Hangikjot?,B,Rabbit,Lamb,Goose,Pork
What was the only native land mammal in Iceland when humans arrived?,A,Arctic Fox,Icelandic Sheepdog,Icelandic Sheep,Icelandic horse
Which of these actions is illegal according to the child protection laws in Iceland?,C,Spanking,Verbal abuse,All of these,Emotional abuse
What is the state mammal of the U.S. state of Vermont?,A,Horse,Fox,Deer,Bear
What is the capital city of the U.S. state of Vermont?,B,South Burlington,Montpelier,Rutland,Burlington
Which of these nicknames refers to the U.S. state of Vermont?,D,Americas Dairyland,The Old Dominion,Equality State,Green Mountain State
The U.S. state of Vermont has been the leading producer in the country of which of the following?,C,Toothpicks,Peanut butter,Maple syrup,Cheese
Which of these statements is true about the U.S. state of Vermont?,D,It was the last U.S. state to be admitted to the Union.,It is the least populous U.S. state.,It is the smallest U.S. state.,None of these
Which of these describes best the spring season in the U.S. state of Vermont?,B,Tornado season,Mud season,Windy season,Drought season
Which festival is held annually on Columbus Day Weekend in the U.S. state of Vermont?,C,Maple Festival,Peach Festival,Apple Festival,Pumpkin Festival
Name the official state flower of the U.S. state of Vermont.,B,Peony,Clover,Dandelion,Forget-me-not
"What type of meal is the Idli, which is very popular in South India?",B,An appetizer,A cake,Baked chicken,A soup
Chicken tikka is a traditional Indian meal. What does tikka mean?,A,Pieces,Popes nose,Wings,Legs
What is the name of the traditional South Indian crepe made from rice and black lentils and eaten for breakfast or dinner?,C,Dahi,Moreshi,Dosa,Keifferi
"What is the literal translation of the word pranahara, used commonly by some people to refer to the traditional Indian sweets called Sandesh?",C,Life saver,Soul warmer,Heart stealer,Desire booster
What vegetable is used in the preparation of the traditional Indian dish called Charchari?,A,All of these,Potato,Cauliflower,Eggplant
Which of the following is the most popular drink in all parts of India?,C,Lemonade,Coffee,Tea,Wine
What is the English name commonly used to refer to the popular Indian dish Murgh Makhani?,C,The fat duck,The tired monk,Butter chicken,Sleepy fish
"What fruit is used for the preparation of fenny, a popular Indian alcoholic beverage?",B,Lime,Coconut,Orange,Banana
What traditional Indian beverage is made from female Cannabis?,C,Nimbu pani,Kaapi,Bhang,Lassi
What type of syrup is used for the preparation of the sweet Indian drink called Falooda?,B,Strawberry syrup,Rose syrup,Kiwi syrup,Carnation syrup
"What is the meaning of the name of England, which is derived from an Old English word?",C,Land of glory,Land of heroes,Land of the Angles,Island
What is the name of Robin Hoods gang that is a popular part of English folklore?,A,Merry Men,The Hoodies,The Robins,Green Knights
What are the colors on the English flag?,B,Red and blue,White and red,"Blue, black and red","Red, white and blue"
"What is the name of the river which flows through central London, the capital of England and the United Kingdom?",B,Severn,Thames,Avon,Trent
"What is the largest and most populous city in England, and in the United Kingdom?",C,Liverpool,Brighton,London,Manchester
Which of these prominent scientist was not English?,C,Michael Faraday,Charles Darwin,Niels Bohr,Isaac Newton
What flower has become a national symbol of England?,C,Daffodil,Tulip,Rose,Geranium
What is the name of the official national anthem of England?,D,"I Vow to Thee, My Country",God Save the Queen,Land of Hope and Glory,None of these
What is the official religion in England?,C,Catholicism,Orthodoxy,Anglicanism,Protestantism
What are the basic ingredients of the traditional full English breakfast?,B,Mushrooms and sausages,Eggs and bacon,Eggs and mushrooms,Beans and bacon
The State of the Vatican City is a landlocked city-state situated within the city of Rome.,A,True,False,,Q What year was the Vatican City established?
Who is head of state and head of government of Vatican City?,A,The Pope,The Mayor of Rome,The President of Italy,The President of Vatican
In what palace is the famous Sistine Chapel located?,B,Quirinal Palace,Apostolic Palace,Lateran Palace,Flavian Palace
In what country was Pope Benedict XVI born?,B,Italy,Germany,Spain,England
Who signed the Lateran Treaty on behalf of King Victor Emmanuel III of Italy?,B,Pietro Gaspari,Benito Mussolini,Pietro Nenni,Giovanni Amendola
What is the form of government in the Vatican City?,D,Constitutional republic,Parliamentary republic,Anarchy,Monarchy
St. Peters Basilica is the official ecclesiastical seat of the Pope.,B,True,False,,Q Where is the Vatican City located?
The only official language of the Vatican city is Italian.,B,True,False,,Q Constantinople was never the capital of this empire.
In what year was Constantinople renamed Istanbul?,A,1930,1944,1900,1911
Constantinople was established by Roman emperor Constantine I around 330 AD on the site of the ancient Greek city Byzantium.,A,True,False,,Q How much time did it take to build Constantinople?
What place of historical importance in Constantinople is known nowadays as Sultan Ahmet Square?,B,The Palace of Pontius Pilate,The Hippodrome,The Constantinian Wall,The Forum of Constantine
Which architectural landmark is considered the epitome of Byzantine architecture in Constantinople?,D,Maidens (Leanders) Tower,St. Peters Basilica,Serpentine Column,Hagia Sophia
What year was Constantinople invaded by the Turkish army of Mohamed II?,D,1463,1353,1393,1453
The Anastasian Wall was part of an outer defense system of Constantinople.,A,True,False,,Q Name the archbishop of Constantinople who became spiritual leader of the Orthodox church in 1991.
Constantinople is located between the Golden Horn and this sea.,B,the Black Sea,the Sea of Marmara,the Mediterranean,the Adriatic Sea
This tradition of course camarguaise is anchored in several French departments. Which one is not among them?,A,Lozère,Gard,Hérault,Bouches-du-Rhône
The objective in course camarguaise is to snatch several attributes fixed on the bulls horns. Which one is not among them?,B,Le gland,La jarretière,La cocarde,La ficelle
Which word refers to the men practicing course camarguaise?,A,Raseteurs,Aficionados,Attrapaïres,Tourneurs
Which term refers to the people who help the young participants in course camarguaise to place correctly the bull in front of them?,D,Attrapaïres,Aficionados,Raseteurs,Tourneurs
"Music plays an important role in the French style of bullfighting, course camarguaise. What music is played every time something impressive happens in the arena?",A,Georges Bizet - Carmen,Richard Wagner - Die Walküre (The Valkyrie).,Maurice Ravel - Lheure espagnole.,Claude Debussy - En blanc et noir
"What is the definition of the term abrivado, which is related to the style of bullfighting known as course camarguaise?",C,Bulls are running from the arena to the fields through the village.,None of these,Bulls are running from the fields to the arena through the village.,Bulls are enclosed in some streets in order to be played with.
