Questions,Correct,A,B,C,D
Jake and Father Callahan travel to New York of 1999 and store the Wizards Glass known as Black Thirteen in a deposit box under which famous building?,A,World Trade Center,Chrysler Building,Empire State Building,Trump World Tower
"In Song of Susannah, Roland and Eddie travel to New York of 1977 in an attempt to buy a plot of land from which man?",C,"John Cullum, a retired businessman","Enrico Balazar, a gangster","Calvin Tower, a bookstore owner","Jack Andolini, a gangster"
"While in Maine, Roland and Eddie hear that they are near the home of the author Stephen King, a name that interests them because of the link with which book in their possession?",C,The Stand,Desperation,Salems Lot,Hearts in Atlantis
"When he meets Stephen King, Roland the gunslinger hypnotises him.  What does Roland use to hypnotise people?",A,A bullet,A pendant in the shape of an eye,A watch,A pendulum
"While he has Stephen King hypnotised, Roland implants an instruction in the authors mind, what is it?",D,To collect a package from a location in New York City,To write an epic poem about Susan Delgado,To read Charlie the Choo-Choo,To continue writing the Dark Tower series of novels
"Jake and Father Callahan attempt to rescue Susannah from a restaurant in New York, where she is being held by the soldiers of The Crimson King. What is the name of the restaurant?",B,The Manhattan Restaurant of The Mind,The Dixie Pig,The Tower View,Mystic Pizza
"Susannah had left a scrimshaw ornament behind before she was taken into the restaurant, which gave Jake and Father Callahan hope when they found it.  What animal shape had the scrimshaw been carved into?",C,Bear,Crow,Turtle,Billy-Bumbler
Where was Edgar Allan Poe born?,D,England,Italy,Virginia,Massachusetts
What was Edgar Allan Poes first poem to be published?,A,The Raven,Eldorado,The Haunted Palace,A Dream Within A Dream
What branch of the military did Edgar Allan Poe enlist in?,D,Marines,Air Force,Coast Guard,US Army
What was Edgar Allan Poes only completed novel?,B,The Balloon Hoax,The Narrative of Arthur Gordon Pym of Nantucket,Eureka: A Pose Poem,The Philosophy of Composition
What Edgar Allan Poe poem are the following lines from?,,"ome up, in despite of the lion,",o shine on us with her bright eyes.,"ome up, through the lair of the lion,",ith love in her luminous eyes.
Which of the following poems was not written by Edgar Allan Poe?,A,I Carry Your Heart With Me,Annabel Lee,The Raven,The City In The Sea
At what age did Edgar Allan Poe die?,D,60,30,80,40
What was the name of Edgar Allan Poes last book to be published?,A,Eureka,The Masque of the Red Death,The Pit and the Pendulum,Berenice
The death penalty is the main theme of this poem by Oscar Wilde which contains the following often quoted lines:,,et each man kills the thing he loves,"y each let this be heard,","ome do it with a bitter look,","ome with a flattering word,"
What is the name of the main characters daemon in the novel The Golden Compass?,B,Prantolemon,Pantalaimon,Prentaleman,Pancedelamon
What is the mysterious substance that is being researched in the North by Lord Asriel in Phillip Pullmans book The Golden Compass?,A,Dust,Fairy Blood,Smoke,Glimmer
"In the novel The Golden Compass, the Master gives the main character an Alethiometer and instructs her to deliver it to Lord Asriel.",A,False,True,,Q Who takes the main character of The Golden Compass as a personal assistant?
"In the book The Golden Compass, who is the main characters best friend that turns up missing?",A,Roger,Tony,Iorek,Billy
The story of the novel The Golden Compass begins in the fictional Jordan College in Oxford.,A,True,False,,"Q In the novel The Golden Compass, are the main character and her friends often at war with the local children of Oxford?"
"In The Golden Compass, what is Lyras daemons favorite form to sleep in?",C,Canary,Tiny Lion,Ermine,Moth
"In the novel The Golden Compass, what do the storytellers call those on the General Oblation Board?",B,The Skraelings,Gobblers,Panserbjorne,Oblates
Who is Lyras uncle in Philip Pullmans novel The Golden Compass?,A,Lord Asriel,The Librarian,Tony Makarios,The Master
"In the book The Golden Compass, can adult daemons change into any form they want?",A,No,Yes,,Q In which English city was author Clive Barker born?
"In Clive Barkers book Weaveworld, what is the name of the magical world which lies woven within a rug?",A,The Fugue,The Scourge,The Kingdom,The Ararat
"The novel Weaveworld was made into a comic series in 1991, published by which comic house?",C,Marvel Comics,Crossgen Comics,Epic Comics,D C Comics
What is the name of the magic sea in the book The Great and Secret Show?,B,Ataraxia,Quiddity,Aquaratine,Meritania
The 1987 movie Hellraiser was based upon the Clive Barker novella The Damnation Game.,A,False,True,,"Q In the Hellraiser film series, what is the name of the puzzle-box used to open the gateway to the other world?"
"Complete the title of this Clive Barker novel, written as a fable for children: The Thief of _________.",D,Time,England,Baghdad,Always
Which Clive Barker novel tells a Hollywood ghost story?,D,Absolute Midnight,Everville,Tortured Souls,Coldheart Canyon
Clive Barker had his screenplay for the remake of the Japanese monster film Gojira rejected because it was too dark and disturbing.,A,True,False,,Q This book that launched the Discworld series was first published in the U.K. in 1983.
"Which surly, jaded denizen of Ankh-Morpork, depicted by Terry Pratchett, is Commander of the Night Watch?",B,Fred Colon,Samuel Vimes,Mustrum Ridcully,Lord Vetinari
Which one of these is not a guild from the fictional city of Ankh-Morpork?,A,Sewer Workers Guild,Seamstresses Guild,Assassins Guild,Fools Guild
"In Terry Pratchetts Discworld series, Death once took over The Hogfathers job and attempted to deliver his version of holiday presents to all the children of Discworld, much like in Tim Burtons film, The Nightmare Before Christmas.",B,False,True,,"Q Cohen the Barbarian, the greatest hero that Discworld has ever produced, is about 90 years old. He thinks that which one of these is not one of the greatest things in life?"
"What popular musical was parodied by Terry Pratchetts 18th Discworld book, Maskerade?",D,Oklahoma,Cats,The Sound of Music,The Phantom of the Opera
"Bloody Stupid Johnson, Discworlds famous dyslexic architect, is Terry Pratchetts version of Leonardo da Vinci.",B,True,False,,"Q Discworld, the fictional planet on which Terry Pratchetts famous series of novels is set, is carried on the back of four great space elephants. What are the elephants standing on?"
How many books of the Discworld series were published prior to 2007?,A,35,30,29,32
What pen name did Isaac Asimov use for his science fiction series for teenagers titled Lucky Starr?,A,Paul French,Ivan Efremov,Richard Philips,John Riverside
Isaac Asimov and these other two writers were considered the Big Three science-fiction writers during Asimovs lifetime.,B,Robert Heinlein and Frank Herbert,Robert A. Heinlein and Arthur C. Clarke,H. G. Wells and Arthur C Clarke,Frank Herbert and H.G. Wells
Which of these series was not written by Isaac Asimov?,B,Foundation series,Dune series,Galactic Empire series,Robot series
Isaac Asimov suffered from which of the following disorders?,A,fear of flying,claustrophobia,Frankenstein complex,agyrophobia
Which of these entries from the Oxford English dictionary is not a word created by Isaac Asimov?,B,robotics,cyberspace,positronic,psychohistory
What was the name of the first science fiction short story Isaac Asimov wrote?,D,Robbie,Liar!,Marooned Off Vesta,Cosmic Corkscrew
Which of these is not a science fiction novel co-written by Isaac Asimov and Robert Silverberg?,C,The Ugly Little Boy,Nightfall,The Shrouded Planet,The Positronic Man
In what genre of literature other than science fiction did Isaac Asimov write?,A,mystery,biography,historical fiction,horror
"This book penned by Isaac Asimov won the Hugo (1972), Nebula (1973) and Locus (1973) Awards for best science fiction novel.",B,The Caves of Steel,The Gods Themselves,The End of Eternity,Nemesis
What is the full name of English writer Terry Pratchett born in 1948?,D,Terry Joseph Pratchett,Terence Joseph Elias Pratchett,Terrance Dewar John Pratchett,Terence David John Pratchett
"What was the title of Terry Pratchetts first published work, a short story printed in his school magazine?",D,Night Dweller,Mort,The Carpet People,The Hades Business
Which of these books by Terry Pratchett does not belong to his Discworld series?,C,Feet of Clay,Guards! Guards!,The Unadulterated Cat,Equal Rites
What is fantasy writer Terry Pratchetts astrological sign?,D,Sagittarius,Libra,Leo,Taurus
"In Terry Pratchetts Discworld series, the lines of what  character are usually  typed in capital letters?",B,Samuel Vimes,Death,Magrat Garlick,Rincewind
When was Terry Pratchett appointed an Officer of the Order of the British Empire for services to literature?,A,1998,Never.,1963,2001
Which of these four books of Terry Pratchetts Discworld series was published first?,C,Soul Music,Pyramids,The Colour of Magic,Reaper Man
"Terry Pratchett supports this organization in many ways, one of which is fundraising by auctions where people bid money in order to get a Discworld character named after them in the writers next book.",D,Save the Newchurch Guinea Pigs,The Great Ape Project,The Shark Trust Organization,The Orangutan Foundation
Which British artist worked on the UK covers of Terry Pratchetts books of the Discworld series until 2001?,B,Frank Frazetta,Josh Kirby,Harry Clarke,Norman Rockwell
"What is the name of writer Terry Pratchetts daughter, born in 1976?",B,Mariah,Rhianna,Joan,Dorothy
How did Bilbo Baggins come across the One Ring in the novel The Fellowship of the Ring?,B,Gollum gives it to him after their riddles.,"When he gets lost in the goblins cave, he finds it in the dirt.",Thorin Oakenshield gave it to him as a gift after the Battle of Five Armies.,He found it in the dragons lair during his journey.
Tolkiens character Frodo was 33 when he left for Rivendell.,B,True,False,,Q Which elf did the Hobbits talk to on their way to Bree in the novel The Fellowship of the Ring?
Which character helped Frodo and Sam rescue Merry and Pippin from the trees?,D,Beorn,Bard the Bowman,Barliman Butterbur,Tom Bombadil
"In the book The Fellowship of the Ring, Arwen was the elf that brought Frodo Baggins across the river into the land of Rivendell.",A,False,True,,Q What was the name of the river that Glorfindel took Frodo Baggins across?
24 October was the day that Tolkiens character Frodo awoke in Rivendell after his ailment.,A,True,False,,Q It is stated in The Fellowship of the Ring that the emblems of Durin are wrought of ithildin that mirrors only starlight and moonlight.
