Questions,Correct,A,B,C,D
What was the name of Mozarts wife?,D,Constanze Handel,Constanze Beethoven,Constanze Vivaldi,Constanze Weber
Which famous work  by Mozart was left unfinished ?,D,"Der Messiah, K.626","The Four Seasons, K. 626","La Boheme, K. 626","The Requiem in D minor, K.626"
Which of these people was Mozarts greatest patron?,D,Johann C. Bach,Archduke Francis Ferdinand of Vienna,Maria Theresa,Emperor Joseph II of Vienna
The summer of 1788 was a great time for Mozart . Why ?,D,He co-wrote an opera with Beethoven,He was made head Kappellmeister of Vienna,His wife gave birth to his first son,"He composed his three best symphonies among, others"
Which of these great operas was not composed by Mozart?,B,Cosi fan Tutti,Tosca,Le Nozze di Figaro,Don Giovanni
Which of these composers had no influence on  Mozart?,B,Hayden,Beethovan,Johann C. Bach,Salieri
Which of these operas was composed by Mozart?,D,Othello,The Barber of Seville,Verklaerte Nacht,The Magic Flute
Which English King called Mozart to his court in 1766?,A,George III,George I,William II,Henry VIII
"What is the name of Pearl Jams debut studio album, released on August 27, 1991?",D,Pearl Jam,No Code,Vitalogy,Ten
Which of these is not a nickname of one of the Spice Girls members?,D,Sporty Spice,Baby Spice,Scary Spice,Chili Spice
Which statement is true about British band Cream?,B,They were the first male music trio.,They were the first supergroup.,They were the first who dared to criticize politicians at their concerts.,They were the first male band to shoot a music video.
What popular female singer was asked to join the Black Eyed Peas before Fergie was introduced?,D,Kat DeLuna,Gwen Stefani,Ashanti,Nicole Scherzinger
Who became lead vocalist of American band Korn in 1993?,B,Reginald Fieldy Arvizu,Jonathan Davis,James Munky Shaffer,Ray Luzier
What is the nickname of Red Hot Chili Peppers bassist Michael Balzary?,B,Twister,Flea,Edge,Dagger
What music video by the The Smashing Pumpkins won Video of the Year at the MTV Video Music Awards in 1996?,C,The End is the Beginning is the End,Rocket,"Tonight, Tonight",1979
What song by Hot Chocolate became their signature and best-known hit single?,A,You Sexy Thing,Emma,So You Win Again,Brother Louie
Which of the members of Salt-n-Pepa was nicknamed Spinderella?,B,Sandra Denton,Deidra Roper,None of these,Cheryl James
"What song by The Cranberries, lamenting the troubles in Northern Ireland, is considered their biggest hit, and one of the greatest rock hits of the 1990s?",A,Zombie,Salvation,Dreams,Ode to My Family
"Name the Elvis Presley song that contains the lyrics, Tell me you are mine; Ill be yours through all the years, till the end of time.",D,Cant Help Falling In Love,Always On My Mind,I Cant Stop Loving You,Love Me Tender
"What popular song contains the lyrics, I felt he found my letters and read each one out loud. I prayed that he would finish, but he just kept right on?",A,Killing Me Softly With His Song,Man In The Mirror,Lady Marmalade,Aint No Sunshine
"This song by Chuck Berry contains the lyrics, He never ever learned to read or write so well, but he could play the guitar like ringing a bell.",C,Roll Over Beethoven,Sweet Little Sixteen,Johnny B. Goode,Almost Grown
What Mariah Carey song contains these lyrics: So when you feel like hope is gone look inside you and be strong?,A,Hero,One Sweet Day,Without You,Ill Be There
"The lyrics And I wish to you joy and happiness, but above all this i wish to you love are from this Whitney Houston song.",D,My Love is Your Love,I Have Nothing,Im Every Woman,I Will Always Love You
"Name the John Lennon song that contains the lines, You may say Im a dreamer, but Im not the only one; I hope someday youll join us and the world will be as one.",C,Stand By Me,I Dont Want To Be A Soldier,Imagine,Give Peace a Chance
"The following lyrics are from this very popular song: Romeo loved Juliet, and Juliet, she felt the same. When he put his arms around her, he said Julie baby, youre my flame.",B,Hot Stuff,Fever,Sexy Thing,Lady Marmalade
"What popular Tracy Chapman song contains the lyrics, I dont want no one to squeeze me, they might take away my life; I just want someone to hold me and rock me through the night?",C,One Love,Tonight I Wont Be Alone,Give Me One Reason,Call Me
"What is the title of the popular song that contains the following lyrics: I got chills, theyre multiplying, and Im losing control, cause the power youre supplying is electrifying?",A,Youre the One That I Want,You Give Me Chills,Supernatural,The One I Need
"What is the title of the Irene Cara song that contains these lines: All alone I have cried silent tears full of pride, in a world made of steel, made of stone?",C,Flashdance... Make It Happen,Flashdance... Believing,Flashdance... What a Feeling,None of these
"Kill em All, Master of Puppets and Load are albums by what band?",C,Monster Magnet,Ministry,Metallica,Motley Crue
"What band recorded the albums How Will I Laugh Tomorrow....(When I Cant Even Smile Today), Lights...Camera....Revolution and Still Cyco After All These Years?",C,Sugar Ray,Skid Row,Suicidal Tendencies,Scum of the Earth
"What band released the albums Killers, Somewhere in Time and A Matter of Life and Death?",B,Incubus,Iron Maiden,Ill Nino,Iced Earth
"Taking Over, Wrecking Your Neck (live) and RelixIV are albums recorded by this band.",B,Omen,Overkill,Onslaught,Obituary
"Blind, Americas Volume Dealer and Deliverance are albums released by what band?",D,Coal Chamber,Clutch,Cradle of Filth,Corrosion of Conformity
"Name the band that recorded the albums Awake, The Other Side and IV.",A,Godsmack,Geezer,Grim Reaper,Godhead
"Iowa, Mate. Feed. Kill. Repeat. and Vol.3 the Subliminal Verses are albums released by what band?",B,Static X,Slipknot,Soundgarden,System of a Down
"What band recorded the albums Screaming for Vengeance, Turbo and Angel of Retribution?",C,Jersey Dogs,Juggeraut,Judas Priest,Jackyl
"Who released the albums Smells Like Children (ep), Mechanical Animals and The Golden Age of Grotesque?",D,Mushroomhead,Machine Head,Masters of Reality,Marilyn Manson
"Reinventing the Steel, Far Beyond Driven and Cowboys From Hell are albums by this band.",A,Pantera,Pro-Pain,Primal Scream,Powerman 5000
"What band recorded the albums Among the Living, Persistence of Time and Sound of White Noise?",A,Anthrax,Armored Saint,Acid Drinkers,AC/DC
"Sehnsucht, Mutter and Reise, Reise are albums by this band?",A,Rammstein,Rage Against the Machine,Revolver,Rollins Band
"Undertow, Aenima and 10,000 Days are albums released by this band.",D,Testament,Throne of Chaos,Twisted Sister,Tool
"What band recorded the albums Demanufacture, Obsolete and Archetype?",C,Faith No More,Flotsam  Jetsam,Fear Factory,Fist
"Name the band that recorded the albums Facelift, Dirt and Jar of Flies (ep).",C,Accept,Annihilator,Alice in Chains,Avenged Sevenfold
"Make Them Die Slowly, La Sexorcisto and Astro Creep: 2000 are albums released by what band?",B,Warlock,White Zombie,Wolfmother,W.A.S.P.
"Name the band that recorded the albums Superjudge, Powertrip and Monolithic Baby.",B,Mudvayne,Monster Magnet,Manowar,Mastodon
"What band released Hell Awaits, Seasons in the Abyss and Diabolus in Musica?",B,Sepultura,Slayer,Sevendust,Sacred Reich
"Bloody Kisses, October Rust and Life is Killing Me are albums by this band.",D,Trouble,Threat Signal,Transmission0,Type O Negative
"What band released the albums Master of Reality, Sabotage and Heaven  Hell?",B,Before the Dawn,Black Sabbath,Blue Oyster Cult,Biohazard
Which of these bands sang the song 3 AM?,C,Stone Temple Pilots,Fuel,Matchbox 20,Candlebox
Which of these songs did The Who release in 1973?,A,5:15,3:30,4:59,4:15
"Which of these ladies released 9 to 5, a song about women working from 9:00 to 5:00?",D,Reba MacEntire,Tanya Tucker,Patty Loveless,Dolly Parton
Which of these bands released the song Time in 1994?,B,Matchbox 20,Hootie  The Blowfish,Barenaked Ladies,Candlebox
"Finish the title to this Jake Owen song which comes from his album Startin With Me: ___ Second Ride,",A,8,6,7,5
The American heavy metal band Pantera released the song Five Minutes Alone after lead singer Phil Anselmo got in a fight with someone in the audience at a concert.,A,True,False,,Q Which of these country artists released the song 25 minutes to Go in 1968?
Finish the title to Gwen Stefanis song from her album The Sweet Escape: ____ in the Morning.,D,5,3,2,4
Did Iron Maiden release the song Two Minutes to Midnight in 1984?,A,Yes,No,,"Q The song Running Bear, sung by Johnnie Preston, was written by one of the three famous musicians to whom Don McLean paid tribute with American Pie”. Who was he?"
"On February 3, 1959, musician Waylon Jennings would have died with Buddy Holly, had he not given up his seat in their plane to this popular pioneer of rock and roll and a friend of his.",B,The Big Bopper,Ritchie Valens,Tommy Allsup,J.P. Richardson
"February 3, 1959 became known as the day the music died after Don McLeans song American Pie was released. The song was in memory of a plane crash killing three popular musicians and carried the name of the ill-fated plane.",B,True,False,,"Q American singer Don McLean was discovered by a woman who thought he was so great when she heard him sing, that she wrote a song about the experience. Who was she?"
American singer Don McLean wrote many different songs that were in tribute to one person or another. Which song of his was in tribute to Fred Astaire?,C,And I Love You So,Castles in the Air,Wonderful Baby,Supermans Ghost
Donna Fargo was best known for what signature song from 1972?,A,The Happiest Girl In the Whole USA,Satin Sheets,Funny Face,Superman
The Osmond Brothers started out at a stint in Disneyland until this famous person invited them to his talk show several times thus launching their career?,D,Oprah Winfrey,Merv Griffin,Mike Douglas,Andy Williams
"Singer Andy Williams did a comedy sketch in which he would get madder and madder at a puppet and scream Not now, not ever. Never. His outburst was comical because Andy was known to be quite easy-going. What was the name of the puppet from this sketch?",B,Fozzy Bear,Cookie Bear,Cookie Monster,Captain Chocolate Chip
"At the end of Sesame Streets theme song there is a harmonica solo, played what famous jazz harmonica player?",A,Jean Toots Thielemans,Howard Levy,Bob Dylan,Max Geldray from the Goon Show
He was the bass player for The Beatles.,B,Ringo,Paul,George,John
He played bass for Bob Marley.,A,Ashton Barrett,Chris Squire,Tony Levin,Bill Black
He played bass on several of Elvis early hits.,A,Bill Black,Chris Squire,Larry Graham,James Jammerson
He played bass on many of James Browns early hits before joining George Clintons band.,B,James Jammerson,Bootsy Collins,Bill Black,Chris  Squire
He played bass for The Who.,B,Roger Daltry,John Entwhistle,Sting,Chris Squire
His slap bass technique is heard on many of the hits of  Sly and the Family Stone.,D,Ashton Barrett,Phil Lesh,Chris Squire,Larry Graham
Which of these bassists did not play with King Crimson?,D,Tony Levin,john Walton,Trey Gunn,James Jammerson
He was the bassist for Cream.,C,Sting,John Paul Jones,Jack Bruce,Chris Squire
